Company Names,Job Titles,Posted On,Job Details,Skill
GoTo Group,Senior Software Engineer (iOS) - Crypto,Reposted 18 hours ago,"About The Role

We are seeking a skilled and motivated Mobile Developer (iOS) to join our innovative cryptocurrency company in Jakarta. The Mobile Developer (iOS) will be responsible for developing and maintaining our iOS applications, ensuring a seamless and engaging user experience. This role requires strong technical skills, a deep understanding of iOS development, and a passion for the cryptocurrency industry.

What You Will Do

Working with deep expertise in mobile applications on Flutter and iOS.
Attend daily standup meetings, do sprint planning/backlog reviews, and communicate project/development status to internal and external teams in a timely fashion.
Analyze and estimate product features defined by the Product Manager/Product Owner by collaborating with Business, Product, and other Dev teams in close coordination.
Participating in the design review process, seeking and providing constructive criticism.
Improving code structure and architecture in service of testability and maintainability.
Mentoring other engineers on an individual basis and ensuring that their team has strong sets of documentation of how their design and architecture evolve over time.
Participating in the hiring process when needed.

What You Will Need

3+ years of experience with iOS development and Flutter combined
Proficient in Swift programming, Cocoa, Xcode, the iOS SDK, Dart, and Flutter
Experience building cross-platform compatible complex Flutter apps
Knowledge of State Management Patterns (Bloc or similar).
Strong understanding of iOS app architecture and implementation
Ability to write model code for functional and nonfunctional requirements and help improve the code quality standard across the team
Working experience with popular third-party libraries for networking, async, image loading, etc.
Good analytical, problem solving and debugging skills

About The Team

GoTo Financial, as a part of GoTo Group - the largest technology group in Indonesia, is accelerating financial inclusion through its leading financial services and merchants solutions. The brand’s trusted and inclusive ecosystem of products is built to open new growth opportunities and empower everyone to realize their dream of a better life in the rapidly expanding digital economy.

This Mobile Dev iOS role will be reporting directly to the Head of DevOps, Security and System Infra, Security, and System Infra of PT Kripto Maksima Koin which focuses on cryptocurrency business in GoTo Financial and is located in Jakarta, Indonesia.

About GoTo Group

GoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.

About Gojek

Gojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.

About GoTo Financial

GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.

GoTo and its business units, including Gojek and GoToFinancial (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels.","Analytical Skills, Communication, Cryptocurrency, Debugging, Flutter, Programming, Quality Control, Swift (Programming Language), iOS, and iOS Development"
PT Astra International Tbk,iOS Senior Developer,Reposted 5 days ago,"Deskripsi Pekerjaan

 Memimpin, membimbing, dan mengembangkan tim mobile iOS dalam setiap kebutuhan development
Berkolaborasi dengan berbagai tim dalam memfasilitasi kebutuhan tim iOS Development dan dengan end user dalam mencapai requirement
Mengimplementasikan best practices dan mengembangkan framework standar dalam development aplikasi mobile iOS sesuai kebutuhan project.
Menstandarisasi iOS mobile app development, keep update dengan perkembangan OS, dan membuatkan iOS mobile application roadmaps sesuai dengan kebutuhan organisasi
Mengembangkan skill dan knowledge dirinya sendiri serta anggota timnya sesuai dengan kebutuhan organisasi
Mencari & mengajukan solusi serta melakukan analisa cost & benefit terkait investasi yang tepat sesuai dengan kebutuhan bisnis

Persyaratan

Pendidikan minimal S1 dari jurusan Teknik Informatika/Elektro
Pengalaman kerja minimal 3 tahun di bidang/posisi serupa 
Memahami konsep dari OOP programming dengan MVC, MVP, MVVM design patterns.
Memiliki pengalaman dalam mengembangkan iOS applications dengan bahasa pemrograman Objective-C / Swift menggunakan beragam Apple devices.
Diutamakan yang Berpengalaman dengan distribusi aplikasi internal (eg Apple Enterprise Programs), OWASP security implementation, local storage (Core Data, Realmdb), dan Native Access Feature.
 Memiliki pengalaman dalam memimpin tim development dan code review, unit testing serta code repository
 Memiliki kemampuan analisa dan troubleshooting yang memadai
Memiliki kemampuan komunikasi dan presentasi yang memadai","Design Patterns, Mobile Application Development, Model-View-Controller (MVC), Model-view-viewmodel (MVVM), Object-Oriented Programming (OOP), Objective-C, Programming, Swift (Programming Language), iOS, and iOS Development"
Traveloka,Software Engineer (Android) - Travel Activities,Reposted 1 day ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Mobile software engineering is at the heart of mobile products and capabilities at Traveloka. As our Android engineer, you are at the forefront of enabling and building personal, interconnected, Geo-location-leveraging mobile products and experiences. You will also be expected to keep researching new development and new technologies in mobile applications to upgrade our mobile capabilities

You will be a part of complete end-to-end Frontend Product/Projects portfolios for Mobile App teams starting from ideation, designing, implementation and support.
You will partner and collaborate with the Product, Design, Engineering and QA team across functions to build and deliver the best products for customers.
You will produce high quality software that is unit tested, code reviewed, and checked in regularly for continuous integration. 
You will join an exciting Travel Activities team, overseeing Travel Activities related products.



Requirements

Passion in software engineering, and application development with 0-3 years of work experience iOS development. Fresh graduates are welcome to apply.
Passion in mobile software engineering and mobile products
Excellent understanding of software engineering and mobile application concepts
Comfortable with Android technology and programming language (Java, Kotlin, etc) 
Curiosity to explore creative solutions, explore new technologies, and try new things
Bachelors' degree in Computer Science or equivalent from a reputable university



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Android, Application Development, Back-End Web Development, Computer Science, Creative Ideation, Creative Problem Solving, Mobile Applications, Software Development, iOS, and iOS Development"
Great Giant Foods,Freelance Game Designer,2 weeks ago,"Job Description:
Generate innovative game concepts and ideas. Develop game narratives, characters, and storylines.
⁠Design and implement game mechanics and systems. Ensure gameplay is balanced, engaging, and fun.
⁠Create prototypes to test and iterate on game concepts and mechanics.
Work closely with developers, and other team members to ensure the game vision is realized.
⁠Conduct playtests and gather feedback to refine game features.

Minimum Qualifications:
Proven experience as a Game Designer or similar role.
⁠Strong creative skills and a passion for gaming.
⁠Excellent verbal and written communication skills.
⁠A portfolio showcasing previous game design work and projects.","Characters, Creative Concept Design, Game Design, Game Development, Gameplay, Software Development, Storylines, User Experience (UX), User Interface Design, and Written Communication"
National Training Pty Ltd,.Net C# Developer,Reposted 2 weeks ago,"Company Description
National Training Pty Ltd has successfully trained over 20,000 students with a completion rate of almost 60%, positioning us in the top quartile for completed online qualifications at an affordable price. Our commitment to quality education and affordable pricing sets us apart in the industry.

Role Description
This is a full-time remote role for a .Net C# Developer at National Training Pty Ltd. The .Net C# Developer will be responsible for back-end web development, software development, programming, and object-oriented programming on a daily basis.

Qualifications
Computer Science and Software Development skills
.Net Core, MVC, CQRS, Entity Framework, AWS, Vue.JS for frontend.
Proficiency in GitHub.
Proficiency in Programming and Object-Oriented Programming (OOP)
Strong problem-solving and analytical skills
Ability to work independently and in a team
Experience with .Net Framework and C# programming language

If you are a talented and passionate developer who is looking bring about high-quality innovative outcomes, we encourage you to apply!","ASP.NET Core, ASP.NET MVC, Amazon Web Services (AWS), C#, Entity Framework (EF) Core, GitHub, Microsoft SQL Server, and Vue.js"
Ultra Voucher,Backend Engineer,2 weeks ago,"Requirements:
Strong Typescript proficiency
Knowledge of Node.JS and PHP and frameworks on the Node.JS ecosystem
Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)
min 1 years of experience as a back-end engineer
Knowledge of front-end technologies like Typescript
Experience with DevOps, Docker and Kubernetes would be a plus
Experience with Nginx web server and Linux environment is nice to have

Job Responsibilities:

Build and maintain functional web applications
Troubleshoot and debug issues
Collaborate with front-end developers to integrate front-end elements with server-side logic and functionalities
Building reusable and clean code for future use
Hande SQL database using postgres & mysql and no SQL using mongo db
Handle integration microservice using message queue (Kafka & Rabbit MQ)
Handle cache using redis
Analyze business needs and be able to provide good solution skills to these problems","Back-End Web Development, Docker Products, JavaScript, Kubernetes, Linux, Nginx, Node.js, PostgreSQL, SQL, and TypeScript"
Agate,Game Programmer,2 days ago,"Responsibilities
Involve in all areas of game programming, such as game logic, graphics, artificial intelligence, user interface, and backend service.
Write robust code to be used by millions of users.
Work as part of a team, but with plenty of opportunities to take responsibility on an individual level.
Support and contribute new ideas to game design.
Achieve the objectives of game design with the development of game mechanics.
Collaborate with artists, designers, and programmers to best understand how to utilize existing tools and technology.
Create design documents to clarify coding requirements for review by team leads.
Create initial prototypes to demonstrate gameplay ideas and features.
Debug identified issues for the game programmer.
Execute the creation, maintenance, and update of technical documentation on tool design.
Keep updated on the latest technologies and programming practices for games.
Optimize gameplay coding and ensure the game runs well by working with internal teams.
Perform iterative testing and debugging of code developed for the tool design.
Refine code with input from the team lead.
Research to identify new technologies and programming practices that may aid game development.
Support the development of various game builds until the game’s release.

Requirements
Have one year of experience in creating a game.
Minimum six months of experience using Unity3D and C# programming language.
Self-motivated and fast learner.
Enjoy working in a team.
Strong in object-oriented design and programming.
Strong problem-solving skills.
Takes the initiative to solve problems with clear communication.
Capable to explore a wide variety of ideas that improve the game experience.
A gamer, your passion for video games drove you to the industry.
Passion for creating and playing video games.

Pluses
Previous experience working in the game development industry.
Having released applications (using Unity3d or others) in the Application Store (Google Play Store, Apple Appstore, Itch.io, Game Jolt, etc.).
Notes: Please submit the application link and explain your role in it.","C (Programming Language), C#, Programming, Python (Programming Language), and Unity"
King Trading Bali,Wordpress Developer,2 days ago,"Company Description
Established in 1990, King Trading Bali is a clothing manufacturer based in Bali. With over 200 employees, we specialize in producing high-grade swimwear, bikinis, activewear, and yoga wear. As a socially responsible company, we prioritize using recycled and organic fabrics in our manufacturing process. We are proud to have the only Tax-Free facility for fabric imports in Bali, allowing us to offer competitive prices to our customers.

Role Description
This is a full-time on-site role for a WordPress Developer at King Trading Bali. The WordPress Developer will be responsible for daily tasks related to back-end web development, front-end development, and maintenance of 4 websites.
Ability to recreate WordPress version from figma.
Ability to work in a fast-paced environment.

Working with a graphics designer, a website designer and a copywriter, together making seamless websites for an English-speaking customer base.

Qualifications
Back-End Web Development and Web Development skills
Front-End Development and Responsive Web Design skills
Proficiency in WordPress development
Strong problem-solving and analytical skills
Excellent attention to detail
Ability to work independently and collaborate with a team","Attention to Detail, Back-End Web Development, Front-End Development, Problem Solving, Responsive Web Design, Web Design, Web Development, WordPress, WordPress Design, and Wordpress Development"
Shake-Out Payments,Mobile Developer (Cross platform SDK),4 days ago,"Shake-out is a leading digital payment solutions provider in Egypt. We are committed to having a positive impact on our customers, our employees, and our communities. We embrace a dynamic and inclusive culture. Here you will collaborate with multi-national teams, contribute to a myriad of innovative projects that deliver the most creative and cutting-edge solutions, and have an opportunity to continuously learn and grow. No matter where you are located, you will join a dedicated, creative, and diverse team that will help you discover your fullest potential.

ABOUT THE ROLE / RESPONSIBILITIES:
Develop and maintain a cross-platform Mobile SDK.
Integrate SDK smoothly into Android, iOS, Flutter, and React Native platforms.
Maintain company's application on app stores
Collaborate with cross-functional teams to design and implement new features.
Ensure robustness, security, and compliance of mobile solutions.
Maintain documentation and provide technical support for SDK integration.
Collaborates with external partners for integration needs
Optimize SDK performance for use in various environments.
Work closely with other developers and team members
Trouble-shooting / debugging technical issues for SDK integration.
Participate in agile development processes in SDLC, including: sprint planning, iterative development, estimations, and design sessions

Required Skills & Experience : 
+3 years experience with mobile development (iOS / Android)
Strong proficiency in mobile development languages such as Kotlin, Swift, and Dart
Experience with SDK Development ( Packaging / Publishing / Testing )
Strong skills of trouble-shooting and diagnosing issues
Experience with version control and bug tracking systems
Good problem-solving skills, initiative, and intellectual curiosity
Good communication skills and technical English
Bonus : Experience with Native Media Players

Benefits : 
Fully remote work setup
Competitive salary
Flexible working hours
Opportunities for professional development and career growth
Work with an A-Team members
Inclusive work environment

PLEASE FILL IN THIS APPLICATION :
https://forms.gle/aBXRqttLKM3ZmJ7BA
Candidates who don't fill this form will be discarded.","Android, Flutter, Mobile Application Development, React Native, Software Development, and iOS"
Traveloka,Software Engineer - Backend (Transport),1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

As a Backend Software Engineer within the Transport team, you'll have the opportunity to contribute to the design, development, and maintenance of robust and scalable systems that cater to millions of Traveloka users. Beyond collaborating with fellow engineers, your role will involve working alongside Product Managers, Data specialists, Quality Assurance professionals, Operations teams, and various stakeholders to craft and deliver top-notch products and features, enhancing the convenience of air travel for our customers. Your involvement in application development goes beyond coding; you'll participate in the entire product development lifecycle, from ideation and design to implementation and ongoing support.

In the realm of building Traveloka's products and systems, software engineering plays a central and pivotal role, and you will:

Take on the responsibility of designing, enhancing, and maintaining our backend applications, third-party data integration, data APIs, backend systems, and engagement with monitoring tools and infrastructure.
Collaborate within cross-functional teams, regularly interfacing with talented individuals hailing from esteemed backgrounds in technology, consulting, and product development. Embrace an open work environment where hierarchical barriers are nonexistent, fostering a culture where everyone is encouraged to voice their opinions, propose ideas, influence others, and continually advance their own professional growth.
Engage actively in engineering practices such as code review, unit testing, and integration testing to uphold high standards of quality.
Participate actively in solution and architectural design reviews, contributing valuable insights to the development process.
Contribute to be on-call engineer, ensuring the reliability and functionality of our systems.
Engage in innovative thinking and actively contribute to creative problem-solving initiatives.



Requirements

Bachelors' degree in Computer Science from reputable universities with minimum GPA of 3.5/4.0.
Seeking candidates with a minimum of three years of experience in software engineering, application development, or system development.
Demonstrated experience managing medium-to-high sized projects and/or leading small team.
Demonstrated passion for software engineering, application development, or systems development.
Exceptional understanding of software engineering concepts, design patterns, and algorithms.
Adept at working across the technology stack with ease.
Inquisitive mindset, driven to explore creative solutions and embrace innovation.
Willingness to continuously learn new things in assigned team: technology-related, product-related, or others
Fluency with English, both oral and written



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Application Development, Back-End Web Development, Code Review, Computer Science, Creative Problem Solving, Functionality, Integration Testing, Reliability, Software Development, and System Development"
Siemens,Manfacturing - Programming Engineer Internship,2 weeks ago,"We know that a business only thrives if our people are thriving. That’s why we always put our people first. Our global and diverse team would be happy to support you and challenge you to grow in many ways.

Who knows where our joint journey will take you?

You’ll make a difference by

Develop and Maintain Software Applications: Design, develop, and maintain software applications specifically tailored for manufacturing processes using PHP (preferably Laravel) and full stack development technologies.
Collaboration: Work closely with cross-functional teams including manufacturing, operations, and IT to understand requirements and deliver software solutions that improve efficiency and productivity.
Troubleshooting and Support: Provide technical support and troubleshoot issues related to software applications used in the manufacturing environment.
Code Optimization and Performance Tuning: Ensure high performance and responsiveness of applications through code optimization and performance tuning.
Documentation: Create and maintain comprehensive documentation for all developed applications and processes.
Continuous Improvement: Identify opportunities for process improvements and implement new technologies to enhance manufacturing capabilities.
Training and Knowledge Sharing: Provide training to end-users and other team members on new software applications and updates.
Compliance and Standards: Ensure all software development activities comply with industry standards and regulations.

You’d describe yourself as3. Experience: Prior experience in software development, particularly within a manufacturing environment, is highly desirable.

 Educational Background: On Bachelor’s Program in Information Technology, Computer Science, or a related field.
 Technical Skills:
Proficient in PHP (with a preference for experience in Laravel framework).
Strong knowledge of full stack development including front-end (HTML, CSS, JavaScript) and back-end technologies.
Familiarity with databases such as MySQL, Microsoft SQL, etc.
Understanding of version control systems such as Git.
 Language Skills: Proficiency in English is preferred.
 Work Environment: Must be willing to work full-time from the office
 Soft Skills:
Strong problem-solving skills and attention to detail.
Ability to work independently and as part of a team.
Excellent communication and interpersonal skills.
Adaptability and willingness to learn new technologies and methodologies.

We value your unique identity and perspective and are fully committed to providing equitable opportunities and building a workplace that reflects the diversity of society. Come bring your authentic self and create a better tomorrow with us.","Back-End Web Development, Cascading Style Sheets (CSS), Communication, Front-End Development, Full-Stack Development, HTML, JavaScript, Problem Solving, Soft Skills, and Stack"
