Company Names,Job Titles,Posted On,Job Details,Skill
GoTo Group,Product Design Manager,Reposted 6 days ago,"About The Role

Are you someone who's looking to solve problems that matter? Are you someone who thrives on the balance of business goals and users' needs? Are you looking for the opportunity to nurture bright minds? We have good news for you.

The creators of GoPay (Goto Financial) are looking for a Design Manager to join us on an adventure to head the design team responsible for Moka, Midtrans and GoPay merchants. We're offering a playground to experiment and ship exceptional solutions to a diverse set of problems ranging from typical UX design, to service design and sound design. You'll be working with other leaders to define the roadmap, goals, and vision of the products and spearhead the stride to deliver exceptional user experiences. Your team will impact tens of millions of GoPay users and merchants who use our products daily to make a livelihood.

What You Will Do

Help define the roadmap, goals, and vision for the product experience
Work with design leads, product heads, marketing and engineers to build/improve user experience and ways of working towards that vision
Manage projects, solve complex problems, and enable your team to deliver delightful solutions that drive impact
Build systems for design documentation & help establish processes to ensure seamless collaboration
Mentor and coach a team of designers, improve stakeholders grasp and application of design thinking
And most importantly, make sure your team is engaged well and building things that make them successful

What You Will Need

At least 6 years of experience in product design, but still willing to learn more about product research
Proficiency in all areas of digital product design; visual design, user experience design, user research prototyping, advocacy and building showcases. Additional exposure to motion, sound, video and other craft are welcome
Ability to draw insights from both qualitative & quantitative data, and further identify problem areas to work on.
Ability to design, advocate and prioritize user research with our research team
Knowledge in design fundamentals, such as design thinking frameworks, HCI principles, and being able to take on a structured approach in solving problems
Excellent organizational, project management, and collaboration skills to manage a wide range of stakeholders

About The Team

This vital team within GoTo Financial is dedicated to serving businesses of various scales and enabling their productivity with technology and a high caliber of service. The team comprises passionate, welcoming, vibrant, and talented people from Indonesia and around the world. When they are not working, they spend time hanging out together, sharing their interests, and regularly meeting outside of work for games and meals. You will be tightly integrated into GTF Merchant Services: Design, UX Writing, and Research team of 9+ practitioners; who are there to drive merchant centricity and empathy towards our users. You will work alongside 1 research manager, product and business heads, while directly reporting to the head of the offline merchant business.","Design Thinking, Human Computer Interaction, Hyper-Converged Infrastructure, Product Design, Product Research, User Experience (UX), User Experience Design (UED), User Interface Design, User Research, and Visual Design"
Traveloka,Associate Senior Visual Designer,Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

About the job 

The Visual Designer conveys design concepts into wireframes and high fidelity, quality prototypes that match project requirement, product objective, brand personality and brand language of Traveloka to its users. He/She conducts visual audit, visual design research on competitors’ products and market trends, using data-driven insights to uncover new ways of visual delivery and provide recommendations to the relevant stakeholders. He/She also visualises new design ideas by creating sketches, build mock-ups, and design prototypes during the development phase of producing visual output.

The Visual Designer is responsible for overall solution of its visual forms; including the ease of use, readability, and visual product understanding to help user complete the tasks in using the product. Therefore he/she possesses strong mastery in producing visual output, either in the format of illustrations, low fidelity to high fidelity prototypes, storyboards, infographics, and/or animation/motion graphics. He/She can visualise concepts in their forms as intended to their stakeholders to ensure design intent is delivered. To obtain optimal product fit and quality, he/she is able to work on multiple tasks concurrently and deliver on expectations within deadlines, with high level of changes and iterations required. In addition, He/She demonstrates stakeholder management skills in partnering with internal stakeholders to develop high quality creative solutions that meet overall business objectives and goals.

Critical Work Functions & Key Tasks

Visualise and implement designs Clarify the assigned design project scope, including its goals, requirements, and expectations 
Interpret illustrations, computer-aided design files, and/or other modelling data based on the specified project scope 
Translate accurate visualisations from design concepts based on communicated requirements 
Execute sketch, prototypes, visualisations, and mock-ups design needed by the engineers for development 
Create visualisation of user journey using methods and tools such as userflow / storyboard / illustration 
Produce the visual designs and test specifications for new visual ideas and participating in design research 

Enhance design work 

Execute primary and secondary visual design research for data gathering if required 
Consolidate visual audit and/or visual research findings on competitors’ projects and market trends as part of report preparation to be circulated to relevant stakeholders 
Generate ideas for new design concepts and prototypes 
Participate in design research and workshop activities for insights gathering 
Prototype and test proposed design solutions and iterate based on the intended design specifications to ensure its readiness to be implemented for launch in its respective platform 
Communicate outcomes of design tests and project implementation 
Incorporate feedback from previous iterations of designs into subsequent mock-ups and future projects and design tasks 

Conduct Usability Testing 

Conduct usability and concept testing of design prototypes in laboratory setting, remotely, and real-life setting 
Analyse and synthesize user and/or expert feedback on the navigation of visual user interface performance, as well as overall quality of the design solution 
Recommend refinements and iterations to design based on usability and concept testing results, including identifying potential big ideas for future improvement 
Monitor the quality of the visual user interaction and the design from success metric performance overtime, and provide actionable insights to improve product performance 



Requirements

Requirements (Education Technical Skills, Relevant Experiences) 

Minimum qualifications Between 1–5 years overall work experience as a hands-on Designer in the industry (education background could range from Visual Communication Design, Interaction Design, Product Design, Service Design, or any other relevant Digital Design disciplines; or Human-Computer Interaction, Computer Science, or other related field, with equivalent practical design experience). 
Portfolio that showcases visual design craft (and its application of visual communication design principles) with some level of understanding of the Human Centered Design methodology (along with its methods and tools), willingness to learn and iterate, and passionate about design and storytelling. 
Experience working with web or mobile based technologies using design and prototyping tools (such as Sketch, Adobe Creative Cloud, Balsamiq, Zeplin, ProtoPie, Miro, etc.) 
Fluency in English communications (both verbal and written). 
A deep sense of accountability, adaptability, and embracing ambiguity working collaboratively in a fast-paced environment. 

Preferred Qualifications

An evidence of performing in a multidisciplinary design, business, and tech team is a plus. 
Some understanding of the eCommerce and/or digital travel and lifestyle industries, extra points for having successfully deliver products in/for the SE Asia and/or regional markets. 
The ability to form consensus across a broad, fast-moving organization through excellent communication and interpersonal skills (including: negotiation, constructive feedback, presentation, managing expectations, resolve conflicts). 
Experience working with web or mobile based technologies (e.g., HTML, CSS, JavaScript, Android Studio, XCode, etc.) and Design System. 
Effective design sensibilities as they relate to applying a brand to digital experiences.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Communication Design, Concept Art, Digital Designs, Graphics, Illustration, Storyboarding, Usability, User Experience (UX), User-centered Design, and Visual Design"
Agoda,"Lead Machine Learning Scientist (Bangkok based, Relocation provided)",Reposted 3 weeks ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

Get to Know Our Team

The Data department , based in Bangkok , oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward.

The Opportunity

Please note -The role will be based in Bangkok. 

We are looking for ambitious and agile data scientists that would like to seize the opportunity to work on some of the most challenging productive machine learning and big data platforms worldwide, processing some 600B events every day and making some 5B predictions.

As part of the Data Science and Machine Learning (AI/ML) team you will be exposed to real-world challenges such as: dynamic pricing, predicting customer intents in real time, ranking search results to maximize lifetime value, classifying and deep learning content and personalization signals from unstructured data such as images and text, making personalized recommendations, innovating algorithm-supported promotions and products for supply partners, discovering insights from big data, and innovating the user experience. To tackle these challenges, you will have the opportunity to work on one of the world’s largest ML infrastructure employing dozens of GPUs working in parallel, 30K+ CPU cores and 150TB of memory.

In This Role, You’ll Get to

Design, code, experiment and implement models and algorithms to maximize customer experience, supply side value, business outcomes, and infrastructure readiness
Mine a big data of hundreds of millions of customers and more than 600M daily user generated events, supplier and pricing data, and discover actionable insights to drive improvements and innovation
Work with developers and a variety of business owners to deliver daily results with the best quality
Research discover and harness new ideas that can make a difference

What You’ll Need To Succeed

4+ years hands-on data science experience
Excellent understanding of AI/ML/DL and Statistics, as well as coding proficiency using related open source libraries and frameworks
Significant proficiency in SQL and languages like Python, PySpark and/or Scala
Can lead, work independently as well as play a key role in a team
Good communication and interpersonal skills for working in a multicultural work environment

It’s Great if You Have

PhD or MSc in Computer Science / Operations Research / Statistics or other quantitative fields
Experience in NLP, image processing and/or recommendation systems
Hands on experience in data engineering, working with big data framework like Spark/Hadoop
Experience in data science for e-commerce and/or OTA

We welcome both local and international applications for this role. Full visa sponsorship and relocation assistance available for eligible candidates.

#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #hongkong #budapest #jakarta #bali #dublin #telaviv #milan #rome #venice #florence #naples #turin #palermo #bologna #tokyo #osaka #kualalumpur #malta #amsterdam #oslo #manila #warsaw #krakow #doha #alrayyan #riyadh #jeddah #mecca #medina #singapore #seoul #barcelona #madrid #stockholm #zurich #taipei #tainan #taichung #kaohsiung #bangkok #Phuket #istanbul #london #manchester #edinburgh #hcmc #hanoi #lodz #wroclaw #poznan #katowice #rio #salvador #newdelhi #bangalore #bandung #yokohama #nagoya #okinawa #fukuoka #jerusalem #mumbai #bengalulu #hyderabad #pune # #IT #4

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","Computer Vision, Data Engineering, Data Science, Hadoop, Image Processing, Natural Language Processing (NLP), OTA, Pattern Recognition, PySpark, and Recommender Systems"
Boo,UX Researcher,1 week ago,"Boo is a personality-based social/dating app that allows you to deeply understand anyone and connect with people who intuitively understand you.

The Role

Role Description

Manage and conduct user research and concept development
Research buyer personas and investigate buyer behavior
Lead the users throughout the process of proposing, wireframing, and implementing UX improvements
Work closely with marketing and product management teams to identify research topics
Work with design, product management, content strategy, engineering, and marketing
Participate in recruitment activities for user research
Plan and implement the overall user research strategy and methods

Ideal Profile

Qualifications

At least 2+ to 4 years of experience as UX Research Specialist or similar role
Comfortable launching and iterating quickly and using data
Experience with conducting user research
Experience with qualitative and user-centered design methodologies
Working knowledge of quantitative, behavioral analysis and statistics
Critical thinker and problem-solving skills

What's on Offer?

Fantastic work culture
Flexible working options
Opportunity to make a positive impact","Analytical Skills, Critical Thinking, Human Computer Interaction, Problem Solving, UX Research, Usability, User Experience (UX), User Research, User-centered Design, and Wireframing"
Boo,UX Researcher,2 weeks ago,"Boo is a personality-based social/dating app that allows you to deeply understand anyone and connect with people who intuitively understand you.

The Role

Role Description

Manage and conduct user research and concept development
Research buyer personas and investigate buyer behavior
Lead the users throughout the process of proposing, wireframing, and implementing UX improvements
Work closely with marketing and product management teams to identify research topics
Work with design, product management, content strategy, engineering, and marketing
Participate in recruitment activities for user research
Plan and implement the overall user research strategy and methods

Ideal Profile

Qualifications

At least 2+ to 4 years of experience as UX Research Specialist or similar role
Comfortable launching and iterating quickly and using data
Experience with conducting user research
Experience with qualitative and user-centered design methodologies
Working knowledge of quantitative, behavioral analysis and statistics
Critical thinker and problem-solving skills

What's on Offer?

Fantastic work culture
Flexible working options
Opportunity to make a positive impact","Analytical Skills, Critical Thinking, Human Computer Interaction, Problem Solving, UX Research, Usability, User Experience (UX), User Research, User-centered Design, and Wireframing"
Jakmall.com,Product Designer,2 months ago,"Responsibilities

Collaborating with stakeholders and users to define product requirements, understand user needs, and incorporate business goals.
Conducting user research, creating user personas, and developing user flows and wireframes.
Creating high-quality visual designs, including mockups, prototypes, and interactive prototypes, using Figma or other design tools.
Designing and implementing user interfaces and experiences that are visually appealing, intuitive, and consistent with the brand's visual identity and guidelines.
Conducting usability testing and gathering feedback to iterate on designs and improve the user experience.
Collaborating with engineers to ensure the feasibility of design implementation and provide design support during the development process.
Keeping up-to-date with the latest design trends, tools, and best practices, and applying them to design work.
Presenting and communicating design concepts and solutions to stakeholders and incorporating feedback into design iterations.

Requirements

Bachelor's degree in design, interaction design, or related field. Relevant experience may be considered in lieu of a degree.
Proven experience with a strong portfolio demonstrating expertise in designing optimal solution for existing problem. Candidate without portfolios will be skipped.
Proficiency in Figma (or other design tools).
Strong understanding of user-centered design principles and best practices for creating visually appealing and intuitive user interfaces and experiences.
Ability to conduct user research, analyze data, and apply insights to inform design decisions.
Excellent visual and communication skills, with the ability to articulate design concepts and solutions clearly and effectively to stakeholders.
Experience with designing web and mobile platform (Android and iOS).
Ability to work collaboratively in cross-functional teams and adapt to changing priorities and deadlines.
Strong attention to detail and ability to deliver high-quality work in a fast-paced environment.
Knowledge of front-end web technologies such as HTML, CSS, and JavaScript is a plus.
Familiarity with design systems, accessibility guidelines, and user testing methodologies is a plus.","Android, Figma (Software), Usability Testing, User Experience (UX), User Flows, User Interface Design, User Research, Web Design, Wireframing, and iOS"
Insider.,Conversational AI Designer (APAC),4 months ago,"Before jumping in on all the information about the role and what you can bring to the table, let us introduce ourselves real quick. About us We are Insider, a B2B SaaS company that drives growth for its clients around the world. How are we achieving this? We are the #1 AI-native platform for Customer Experience and Marketing—offers marketers a single platform to deliver unique experiences per person, drive profitable growth, and unleash peak productivity and efficiency. Our platform connects data across channels, predicts future behavior with AI, and individualizes experiences from a single platform. We’ve unlocked unicorn status following our Series D round We are backed by top-notch investors, including Sequoia Capital, QIA, Riverwood, and Endeavor Catalyst, and trusted by 1200+ brands from high-growth startups to the most prestigious Fortune 500 companies such as Samsung, Coca Cola, Nike, L’Oreal, Singapore Airlines, Virgin, Nestle, Nissan, Lenovo, Puma, IKEA, Allianz, Dominos, Avon, CNN, and the list goes on. Having recently unlocked unicorn status, Insider was congratulated for becoming one of the only woman-founded, women-led B2B SaaS unicorns in the world, to achieve $200M USD in CARR (Committed Annual Recurring Revenue). Insider was named a leader in the The Forrester Wave for Cross-Channel Campaign Management 2021, and Leader in the IDC MarketScape: Worldwide Omnichannel Marketing Platforms for B2C Enterprises 2023 Assessment. The company has been recognized in The Top 1% of all software companies worldwide in G2’s 2024 Software Awards, and named in The Top 10 Best Software Products with the most #1 rankings alongside other software legends like Google, Zoom, and Monday.com. According to G2’s Spring’24 reports. Insider is also the #1 G2 Leader in 6+ categories, including Customer Data Platforms (CDP), Personalization Engines, Personalization Software, Mobile Marketing, Customer Journey Analytics, and eCommerce Personalization. When our team founded Insider, they not only sought to create a product company, but to build the most socially progressive technology community in the world. Through our corporate social responsibility initiatives like 100projects shecodes, sheleads and shemarkables, our community has committed to scaling its impact into our communities across 27+ countries, spearheading transformative projects in areas such as health, education, farming, animal rights, and increasing the proportional representation of women in STEM careers. Behind all these achievements, there is an exceptionally talented and passionate team across 27+ countries that moves fast and agile, creates cutting-edge products, and focuses on making an impact. If you want to join us on this journey, just keep reading. What is this role about?

Handling all chatbot assistant processes from integration to live with the responsible Customer Success Manager/Account Lead
Preparation of the assistant's map on chatbot product panel based on the designed experience and scenarios
Conducting AI tests
Preparation of reports as agreed with the brand within the Account Lead information 
Involvement in chatbot development and tracking processes
Conducting AI-Based Chatbot Data studies
Keeping brand documents and flow documents up to date
Completion of tasks assigned in Jira by managers within the specified time frame


What are we expecting from you?

a bachelor’s degree
native Indonesian/Bahasa speaker with an advanced level of English skills
have 1+ year of experience 
have a data-savvy mindset to be a part of our AI-based chatbot product 
ability to analyze and interpret chatbot data to run retrospectives and evaluations to continually assess and identify areas for improvement
have solid oral and written communication abilities, with positive and energetic presentation skills and exquisite listening skills. Alas, we’ve got clients all over the world!
to juggle multiple tasks at the same time with superior project and time management skills. And a keen eye for detail!
cherish one of our core ethos: care. You’ll need to care for our clients and make sure they feel at home with our products and our assistance
go-getter and self-starter attitude with a track record in taking initiative and owning end-to-end deliverables in a fast-paced environment
have the ability and flexibility to work in a fast-paced startup environment
background in copywriting would be a huge plus
having a solid understanding of chatbots is not necessary but would definitely be a plus!


While exporting our technology to the world, we offer you:

A chance to work in an international, diverse, and inclusive environment 
To be a part of an industry that’s shaping the future of customer experiences 
Opportunity to be a part of different side projects depending on your interests 
Access to many hard and soft skill training to help you improve and challenge yourself 
Free access to exclusive platforms such as LinkedIn Learning, Blinkist, Masterclass, and Neoskola
Inclusive Private Health Insurance
Food allowance to cover all the yummy food expenses monthly
No Dress Code! 


We are always on the lookout for skilled designers. If you believe you'll thrive apply! We provide equal opportunity in a zero-discrimination workplace and not just welcome but also embrace everyone without regard to sex, race, color, nationality, religion, gender identity, sexual orientation, disability status, citizenship, or marital status. Please follow Insider on LinkedIn, Instagram, Youtube, and Medium!","Adobe Creative Suite, Artificial Intelligence (AI), Chatbots, Communication, English, Presentation Skills, Presentations, Retrospectives, Web Design, and Written Communication"
Talent Disruptors,Digital Designer,5 months ago,"Right Customer is seeking an experienced Digital Designer passionate about creating high-impact, visually appealing designs that capture attention and drive conversions on paid advertising. In this role, you will join a dedicated global team in producing top-quality visual assets for some of the most recognizable brands in the self-development space. The ideal candidate must have experience creating graphics and visual assets for paid advertising campaigns, handle fast turnarounds on projects, and excel under tight deadlines.

Roles & Responsibilities

Design high-converting static assets that align with the client's target audience and campaign objectives. 
Oversee the complete design process, from initial concept development to the final delivery, ensuring quality and consistency. 
Leverage Photoshop for basic photo manipulation, cropping people/assets from backgrounds, and retouching. 
Collaborate with copywriters, media buyers, and strategists to integrate text and visuals seamlessly, enhancing the overall impact of the ads. 
Use data-driven insights to refine designs and optimize their performance across all advertising channels. 
Prepare and export design assets tailored for various platforms, including banner display ads, social media ads, and YouTube thumbnails. 
Maintain organized source files for easy access and collaboration within the team. 
Provide design support for other marketing initiatives as needed. 

Requirements

Up-to-date portfolio demonstrating past work experience creating static assets for paid advertising. 
Minimum of 3 years in graphic design, with a focus on creating digital advertising materials. 
Expertise in using Adobe Creative Suite. 
Understanding of fundamental design principles such as typography, layout design, and color theory. 
Proven track record in direct response design, creating graphics that capture attention and drive conversions. 
Excellent English communication—both written and verbal. 
Ability to manage quick project turnarounds and thrive under stringent deadlines. 
Ability to work collaboratively within a team and take constructive feedback. 

The Ideal Candidate...

Exhibits meticulous attention to detail in all design work. 
Demonstrates a results-oriented mindset, consistently striving for high conversion rates. 
Possesses a strategic and innovative thought process, always seeking fresh design solutions. 
Shows a natural curiosity and willingness to experiment with new design styles. 
Utilizes data-driven insights to inform design decisions and optimize performance. 
A Team Player. 

If this sounds like you, we'd love to hear from you! Please fill out the application and our team will be in touch.","Color Theory, Direct Response Marketing, Graphic Design, Graphics, Image Editing, Layout Design, Online Advertising, Photo Retouching, Photography, and Typography"
Gameloft,Jr QA (UX GAME TESTER),Reposted 18 hours ago,"Company Description

Leader in the development and publishing of games, Gameloft® has established itself as one of the top innovators in its field since 2000. Gameloft creates games for all digital platforms, two of which are featured in the “Top 10 iOS Games by All-Time Worldwide Downloads” from App Annie. Gameloft is a Vivendi company.

Gameloft for brands offers leading advertising and gamification solutions to help brands better connect with their audiences. Through interactive content and immersive experiences supported by its extensive in-game media network, Gameloft for brands leverages its longstanding gaming expertise to engage people in meaningful ways with an unparalleled level of transparency and safety. To date, Gameloft for brands has delivered more than 10,000 campaigns for prestigious brands such as Air France, Coca-Cola®, Ferrero, Ford, FOX™, Automobili Lamborghini, ING, Netflix, Procter & Gamble, Samsung and LEGO, in over 40 countries around the world (North America, Latin America, Middle East, Africa, Europe, Asia, etc.) and our work has been honored with over 50 awards from marketing organizations.

Job Description

As a QA Game Tester, one is expected to play the game under development in order to detect and describe all abnormal behaviors (bugs) regarding game functions, graphics, logic, design and content. Such bugs are reported to the development team for resolving, to ensure the best game player experience and the overall quality of the game before being released to the market.

QA Game Testers ensure that the games they are testing meet all the Gameloft QA standards.

Responsibilities

Identify the requirements and execute the tasks received.
Report bugs for the entire features one is responsible for during the testing cycle.
Post a clear and accurate description of each bug found in the QA database.
Create test cases for the features they are responsible for.
Provide feedback regarding the game/certain features of the game from both tester and user point of view.
Communicate efficiently with all the stakeholders involved.

Qualifications

At Least 2 years experience in Manual Software Testing
1-2 years of experience in the Gaming industry would be a big plus.
Motivation and passion for video games.
Excellent English skills (both spoken and written).
Good communication skills.
Ability to adapt and do own research.
Team player with great work ethics.
Ability and patience to perform detailed testing.
A sharp eye for details, capacity to stay on course, as well as following a hunch to trap a new bug.
Ability to give and receive constructive feedback.
Working knowledge of Windows, iOS and Android operating systems and related hardware. Console platforms are a plus. 

Additional Information

You want to be part of an exceptional experience, within a company that is constantly growing.
You want to work with talented people who are industry pioneers.
You want to join a global company and meet great people around the world from all walks of life.
Motivating, challenging and rewarding work on the next great frontiers in games.
Career-development opportunities.
Exceptional library of diverse top games with broad distribution.

For more information go to www.gameloft.com and https//www.gameloft.com/for-brands/

Employment Type Permanent in YOGYAKARTA Location
Hours Full Time with Hybrid working mode office/WFH
Salary Competitive 
We are a truly global Vivendi company, offering opportunities to collaborate around the world within Gameloft and inside Vivendi Group.","Communication, Constructive Feedback, Manual Testing, Product Quality, Quality Assurance, Quality Control, Quality Management, Software Development, Software Testing, and Test Cases"
Jobs via eFinancialCareers,Head of Design (Indonesia -Remote),1 month ago,"The Head of Design will play a pivotal role at Token Metrics, not just in elevating the aesthetic and usability of our products but in shaping the future of crypto analytics through innovative design solutions. This role demands a unique blend of creative talent, strategic mindset, and in-depth knowledge of the crypto industry, alongside proven leadership to guide and inspire a dynamic design team.

Responsibilities

Design Leadership: Cultivate a robust design strategy that propels Token Metrics to the forefront of the industry. Lead, mentor, and scale a design team capable of executing high-caliber UI/UX and graphic design projects.
Cross-Functional Synergy: Act as the linchpin between design, product, engineering, and marketing teams, ensuring design principles are seamlessly integrated into product development and brand messaging.
User-Centric Innovation: Champion user research and data-driven design approaches to continually refine and enhance user experience across all touchpoints.
Market-Informed Design Decisions: Utilize your deep understanding of the crypto market to inform design decisions, ensuring our products not only meet but exceed the evolving needs of our users.
Cultural Ambassador for Design: Foster a culture of creativity, collaboration, and continuous learning within the design team, encouraging innovative solutions that push industry boundaries.


Requirements

Crypto Design Expertise: 7+ years of experience in design, with at least 3+ years in leadership roles, preferably within the crypto or fintech sectors. A portfolio demonstrating UI/UX and graphic design excellence in crypto.
Strategic Visionary: Demonstrated ability to develop and execute a comprehensive design strategy that aligns with business goals and user needs.
Leadership and Collaboration: Proven track record of building and leading high-performing design teams. Exceptional ability to collaborate across departments to drive unified project outcomes.
Innovative Problem-Solver: Strong creative thinking and problem-solving skills, with a history of pushing the envelope in design thinking.
Communication Excellence: Outstanding communication and presentation skills, adept at articulating design concepts and strategies to various stakeholders.
Educational Background: Bachelor's or master's in Design, Human-Computer Interaction, or related field. Further certifications related to blockchain or design thinking are a plus.


About Token Metrics

Token Metrics is an AI-driven cryptocurrency research company that uses artificial intelligence to build Crypto indices, rankings, and price predictions.

Token Metrics has a diverse set of customers, from retail investors and traders to Crypto fund managers, in more than 50 countries.","Concept Art, Design Leadership, Design Strategy, Design Thinking, Financial Technology, Graphic Design, Presentations, Robust Design, Strategic Visionary, and User Interface Design"
SATURDAYS,Product Design And Development Leader,1 week ago,"We are seeking a leader of Product Design And Development. Develop cohesive design plans, concepts and prototypes in collaboration with stakeholders. As the Product Design And Development Leader you shall be able to evaluate new design ideas or concepts and think strategically for the business growth.

Key Responsibilities

 Together with creative team to craft and develop design concepts based on requirements that align with the Brand identity & guidelines; communications strategy with attractive approach for collaboration Together with Partnership Team
 Source and evaluate suppliers, negotiate contracts, and establish favorable terms and pricing agreements to meet design expectation
 Coordinate with internal teams, including Creatives, Operations, Marketing, and Finance, to understand product requirements, forecast demand, and establish product launch timelines to support business objectives
 Analyse research findings to inform design directions and Analyse results of feasibility tests through regular project reviews
 Conduct market research and analysis to stay informed about industry trends, new product developments, and competitive pricing to inform purchasing decisions and support business growth strategies
 Prepare and analyze merchandising reports, budget forecasts, and inventory levels to monitor spending, track savings, and optimize inventory management during the pre-launch phase
 Document internal events and organize the documentation effectively
 Present design recommendations, proposals and options to stakeholders. Analyse results of feasibility tests through regular project reviews. Communicate research findings to help stakeholders make informed decision making
 Develop schedules, timeline and budgets for projects

Requirements

 Bachelor’s degree in Design, Graphic Design, Architech, any related field
 Having minimum 3 years as a Product Designer Manager or in a similar role within the retail industry
 Strong understanding of procurement principles, sourcing strategies, and contract negotiation techniques
 Demonstrated ability to manage multiple projects, prioritize tasks, and meet deadlines in a fast-paced environment
 Familiar on analyzing data and creating a report using microsoft excel, presentation or google spreadsheet
 Excellent analytical and problem-solving skills with a data-driven approach to decision-making
 Good work ethics, project management, and strong will to grow and learn
 Strong communication, negotiation, and interpersonal skills with the ability to build and maintain effective relationships with suppliers and stakeholders
 Proven graphic designing experience, a strong portfolio of illustrations or other graphics
 Excellent communication, collaboration, and project management skills with strong conceptual and strategic thinking

Powered by JazzHR

HsLHzHW6WG","Communication, Contract Negotiation, Graphic Design, Problem Solving, Project Reviews, Strategic Thinking, Timelines, UX Research, Usability, and Wireframing"
SEVEN Retail Group,Product Development Manager,1 week ago,"Responsibilities :
The Product Development Manager will drive our product lines' development, implementation, and management. This role is pivotal in conducting market research, developing strategic product plans, managing budgets, and overseeing the product lifecycle from concept to shelf. The ideal candidate will possess strong business acumen and a deep understanding of the beauty and skincare market, consumer needs, and emerging trends.
Market Research & Analysis:
→ Conduct thorough market research to identify emerging trends, consumer behaviors, and competitive landscape within the beauty and skincare industry.
→ Analyze data to inform product development decisions and identify opportunities for innovation and growth.
Strategic Planning & Development:
→ Develop product strategies and roadmaps that align with the company's business goals and market opportunities.
→ Collaborate with R&D to translate consumer insights and innovative trends into compelling product offerings.
Budget Management:
→ Prepare and manage the product development budget, ensuring optimal allocation of resources across projects to achieve product and financial goals.
→ Monitor and report on the financial performance of product categories, making adjustments to strategies as necessary.
Product Lifecycle Management:
→ Oversee the product development process from concept to launch, ensuring timelines, budget constraints, and quality standards are met.
→ Work with supply chain and production teams to ensure product availability meets market demand and inventory levels are optimized.
Performance Analysis & Reporting:
→ Evaluate product performance using sales data, customer feedback, and market research.
→ Provide regular reports to senior management on product success, market trends, and strategic recommendations for future product developments.

Qualifications :
Minimum of 4 years of experience in product development and/or product innovation.
Preferred background in the beauty, skincare, or cosmetics industry.
Strong organizational and structured work approach.
Background in apothecary or a related field is advantageous, though not required.","Budget Management, Market Research, Performance Analysis, Product Development, Product Innovation, Product Lifecycle Management, Project Management, and Skin Care"
