Company Names,Job Titles,Posted On,Job Details,Skill
Qoala,Software Engineer,2 weeks ago,"Description :

We are looking for an experienced Software Engineer to join our IT team. You will be responsible for the server side of our web applications. If you have excellent programming skills and a passion for developing applications or improving existing ones, we would like to meet you. As a Software Engineer, you’ll work closely with our engineers to ensure system consistency and improve user experience. Ultimately, you should be able to develop and maintain functional and stable web applications to meet our company’s needs.

Responsibilities :

Building the core insurance backend, API integration with partners, Chatbot, OCR and fraud prevention platform
Building testable component and write the appropriate unit tests
Evaluating the time required to develop new components and deliver in time
Writing secured API and concise source-code documentation
Documenting and presenting your code in code review session and review peer code

Requirements :

Bachelor or Master degree with minimum of 2 years experiences in modern backend framework such as Express, Molecular
Familiarity with Relational Database, ORM technology, and Non Relational Database
Strong object-oriented programming knowledge and familiar with design pattern concept
Familiarity with micro-service architecture and queuing service
Know how to implement secure solutions with strong unit testing and debugging skills
Proficient with code versioning tools","Back-End Web Development, Code Review, Databases, Documentation, Object-Oriented Programming (OOP), Object-Relational Mapping (ORM), Optical Character Recognition (OCR), and Programming"
Spyderwebss,Blockchain Developer,1 month ago,"Welcome to Spyderwebss, your trusted partner in creating stunning, functional, and user-friendly websites that drive results. With a passion for innovation and a commitment to excellence, we are here to transform your online presence and help you achieve your digital goals.

The Role

You Will Be Responsible For

Writing well-designed, testable and efficient code.
Gathering and evaluating user feedback.
Working as a part of a dynamic team to deliver winning products.
Providing code documentation and other inputs to technical documents.
Supporting continuous improvement by investigating alternatives and new technologies and presenting these for architectural review.
Troubleshooting and debugging to optimise performance.
Leading the design, creation, and implementation of a suite of software.
Building a strong blockchain product offering.

Ideal Profile

You possess a Degree/Diploma in Computer Science, Engineering or related field.
You have at least 1 year experience, ideally within a Software Architect or Software Engineer role.
You have working knowledge of Solidy, Crypto and Ethereum
You are highly goal driven and work well in fast paced environments
You possess strong analytical skills and are comfortable dealing with numerical data
You are a self-starter and demonstrate a high level of resilience

What's on Offer?

Work alongside & learn from best in class talent
Flexible working options
Attractive salary & benefits","Analytical Skills, Blockchain, Computer Science, Cryptocurrency, Cryptography, Debugging, Ethereum, Hyperledger, Possess strong analytical, and Software Architecture"
Palo Alto Networks,"Systems Engineer (Presales) - FSI, Indonesia",Reposted 2 weeks ago,"Company Description

Our Mission

At Palo Alto Networks® everything starts and ends with our mission:

Being the cybersecurity partner of choice, protecting our digital way of life.

Our vision is a world where each day is safer and more secure than the one before. We are a company built on the foundation of challenging and disrupting the way things are done, and we’re looking for innovators who are as committed to shaping the future of cybersecurity as we are.

Our Approach to Work

We lead with flexibility and choice in all of our people programs. We have disrupted the traditional view that all employees have the same needs and wants. We offer personalization and offer our employees the opportunity to choose what works best for them as often as possible - from your wellbeing support to your growth and development, and beyond!

Job Description

Your Career

As a Systems Engineer you provide technical expertise and guidance in your customer’s zero trust journey. You will play a key role in defining technical solutions that secure a customer’s key business imperatives. You evangelize our industry leadership in on-prem, cloud, and security services that establish PANW as your customer’s cybersecurity partner of choice.

Your Impact

Role

Curiosity is core to the SE role, and you see complex problems as opportunities to learn and deliver innovative solutions! You define your impact by:

Meeting and exceeding sales quotas by building and implementing strategic, technical account plans that target cross-platform solutions 
Conducting discovery to understand and articulate the key technical, operational, and commercial imperatives of your prospects and customers
Planning and building compelling technical and business-focused solutions which drive adoption and growth after the initial sale and across the portfolio
Demonstrating strong communication skills and the ability to influence through effective presentations and customer-specific demos, technical engagements, and workshops
Orchestrating supporting resources to ensure a one-team approach that demonstrates a cohesive strategy
Promoting end-to-end solutions that include PANW and/or partner professional services to ensure customers realize business value sooner
Understanding the competitive landscape and effectively differentiate our leadership 
Continuously investing in yourself to develop technical and professional skills that drive your ever-increasing contributions to customer success while actively participating within the SE community and at industry events

Qualifications

Your Experience

Understanding of data networking
8+ years experience doing presales role
Delivering cybersecurity solutions that solve technical challenges and influence new business initiatives
Influencing and gaining buy-in from key stakeholders, either in a customer-facing or internal role - prior experience in a pre-sales role is ideal
Creating and delivering technical presentations, workshops, or technical validation engagements 
Experience selling, implementing, or managing SaaS/SASE/cloud/managed/on-prem offerings is a plus
Partnering with Customer Support functions to ensure successful implementation and adoption of sold solutions
Complex sales involving long sales processes with multiple buying centers and multi-product solutions is preferred

Additional Information

The Team

Our SE team members work hand-in-hand with large organizations around the world to keep their digital environments protected. We educate, inspire,and empower our potential clients in their journey to security.

You are empowered with unmatched systems and tools and a team built on joint success. You won’t find someone at Palo Alto Networks that isn’t committed to your success – with everyone pitching in to assist when it comes to solutions selling, learning, and development. Our Systems Engineering community is driven by the mission to be our customers’ cybersecurity partner of choice, protecting their digital way of life.

Our Commitment

We’re trailblazers that dream big, take risks, and challenge cybersecurity’s status quo. It’s simple: we can’t accomplish our mission without diverse teams innovating, together.

We are committed to providing reasonable accommodations for all qualified individuals with a disability. If you require assistance or accommodation due to a disability or special need, please contact us at accommodations@paloaltonetworks.com.

Palo Alto Networks is an equal opportunity employer. We celebrate diversity in our workplace, and all qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or other legally protected characteristics.

All your information will be kept confidential according to EEO guidelines.

Is role eligible for Immigration Sponsorship?: No. Please note that we will not sponsor applicants for work visas for this position.","Communication, Data Networks, Demos, Networking, Presales, Presentations, Professional Skills, Solution Selling, Technical Presentations, and Workshops"
Shopee,Back End Engineer (ShopeePay) - Sea Labs,Reposted 2 months ago,"About The Team:

About Sea Labs Indonesia

Sea Labs is at the core of the Sea platforms development, supporting diverse business lines from e-commerce, supply chain, games, payment and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, the group of passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other markets in the region.

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do.Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us.

About The Team

The Payment team, best known for their flagship product: ShopeePay, aims to develop a mature, world-class payment platform connecting individuals and businesses within Shopee ecosystem. Beyond ShopeePay, the Team also connects with a large number of local financial institutions to serve billions of Shopee and SeaMoney users across the different markets.

Together, we aim to reach the forefront of cashless payment technology by providing a more accessible, secure and reliable payment network that empowers individuals as well as micro, small and medium enterprises around the globe.

Job Description:

As a Back End Engineer, you will work with some of the most talented minds in the world, collaborating with fellow Developers, Product Managers, User Experience Designers and Operation Engineers to build user-centric, business-critical functionalities that delight both internal businesses and external end-users. Your main responsibility includes (but not limited to):

Design and development of backend services, systems, or platforms used by our products and our user
Write high-quality, clean, elegant, and maintainable code
Build common libraries
Analyse requirements, design, and develop functionalities based on the product requirements
Understand the product thoroughly, constantly optimise the product, identify and fix problems, improve stability and user experience
Design and implement various supporting tools as needed
Collaborate with other engineers, product managers, user experience designers, and operations engineers to build features and products

Requirements:

Bachelor's degree or above in Computer Science or related fields
Candidates with no working experience are welcome to apply
Passionate about coding and programming, innovation, and solving challenging problems
In-depth understanding of computer science fundamentals (data structures and algorithms, operating systems, networks, databases, etc)
Strong and hands-on experience with at least one of the programming languages such as Go, Python, Java
Hands-on experience and knowledge in relational databases such as MySQL
Strong logical thinking abilities
Familiar with Linux development environments and multi-threaded programming
Familiar with common network protocols (TCP, UDP, HTTP) and network programming
Experience in server/web security
Hands-on experience in Web Service frameworks and technologies such as Django, Ruby On Rails, or Node.js","Computer Science, Critical Thinking, Databases, Django, Java, Linux Development, Product Requirements, Programming Languages, Python (Programming Language), and Relational Databases"
Ukirama,Junior Software Engineer,4 weeks ago,"Responsibilities

PT Ukirama Solusi Indonesia, established in 2016, offers comprehensive ERP software solutions for various industries. We help local & international clients to automate businesses and integrate operations.

Job Description

Contribute to the design, development, and enhancement of ERP software applications, including the implementation of new features and modules.
Engage in both front-end and back-end development tasks, with an increasing focus on independent coding and problem-solving.
Collaborate closely with software developers, UI/UX designers, and business analysts to gather and analyze requirements, translating them into technical specifications and solutions.
Conduct manual and automated testing, ensuring high standards of software quality and reliability. Actively participate in code reviews and suggest improvements.
Proactively identify, document, and resolve software defects and inconsistencies. Work on debugging and troubleshooting in both development and production environments.
Take responsibility for creating and maintaining comprehensive technical documentation, including user manuals, system specifications, and API documentation.
Stay updated with the latest industry trends and emerging technologies in software engineering.

Requirements

Requirement

Must possess a Bachelor's Degree: Computer Science, Information Technology, Engineering (Computer / Software), or equivalent with a minimum GPA of 3.00.
Having 0-1 years of working experience.
Fresh graduates are welcome to apply.
Passionate in Web and Application Development.
Understanding of basic programming fundamentals (Object Oriented Programming, Algorithms, Data structures, Database Design).
Understanding of Web Application Development.
PHP/Java/.NET/Ruby Web Frameworks.
Javascript - AngularJS, VueJs, React. HTML5. CSS.
Understanding of Database Systems.
Good understanding of Software Design Patterns.
High level of integrity and ethics.
Fast learner with strong analytical and good problem-solving skills.
Comfortable with ambiguity and failure, as well as rapid iteration.
Willing to be Full WFO in Jakarta (Sudirman).","Algorithms, Cascading Style Sheets (CSS), Data Architecture, Data Modeling, Data Structures, Database Design, Databases, Object-Oriented Programming (OOP), Programming, and Software Development"
PT Smartfren Telecom Tbk,Data Engineer Expert (Dept. Head),2 weeks ago,"Ensure all data source collected properly with 100% accuracy
Ensure all data processes correctly without gap compare to the source
Analyse the data dan prepare alarm for anomaly either for technical or business users
Prepare the existing data storage and applications
Prepare and process the data to make it ready for machine learning and had over the data to learning platform
Automate the data delivery process to data consumers for various purpose like campaigns, Machine learning, API hosting etc
Able to work on various tools and technologies related to data processing like ETL, SQL , DBMS etc
Good working knowledge of data processing applications both in real-time and batch
Lead team for transforming from manual process to automate and AI

Requirements:
Min 10 years of experience in relevant fields
Worked on multiple database technologies like Oracle, Greenplum, Postgres SQL, SQL, ETL, Unix shell, My sql, or cloud based datawarehouse such as big query, snowflake, etc
Knowledge on Unix platform for scripting
Experience in data processing and analytic platform
Experience in analysing business data and able to deliver the summary
Understand the data modelling and feature enrichment","Data Modeling, Data Processing, Data Storage, Database Management System (DBMS), Google BigQuery, Greenplum, Machine Learning Algorithms, Oracle Database, Snowflake, and Unix"
Sea,Labs Bootcamp Program,Reposted 1 day ago,"Job Description:

In Sea Labs Indonesia we aim to develop Digital Talents in and for Indonesia. As part of our commitment, we are opening a Labs Bootcamp program for young talents with a passion for software engineering. Through this bootcamp, individuals will get exposure on working in a global organisation, as well as obtain knowledge and training to flourish the role in one of tracks as Software Engineer.

The Labs Bootcamp is a twenty-week program that covers software engineering, QA, and SRE fundamentals, best coding practices on common tech stacks and tools used in the enterprise development center, and near-the-job training through simulated projects by the end of the program.

Only candidates who pass the technical test and interview will be enrolled in the program.

Exceptional performance during the program will have the opportunity to enroll in the selection process to become a permanent employee and build a career in Sea Labs Indonesia.

Batch 5

Starting Date: September 2024

Requirements:

Final year student or Bachelor’s Degree from any majors
Passionate and interested in pursuing a career in software development and programming
Have a basic knowledge of coding skills and the fundamental computer science
Willing to be located in Jakarta and participate in the Bootcamp Program offline


Note: This program is free of charge and each participant will get a monthly allowance throughout the training period. A full commitment in attending the full-day class is mandatory.","Computer Science, Laboratory Medicine, and Quality Control"
PT Prodia Digital Indonesia,Android Developer Intern,3 weeks ago,"Responsibilities
Develop innovative, engaging, and high-performance Android applications
Ensure Android code is well structured, easy to understand, and easy to test.
Meets company quality, security and code style standards
Collaborate with other teams to ensure Android applications are well integrated with the back-end and other infrastructure.
Explore, evaluate and implement new technologies to maximize development efficiency.
Update information about the communication program to all related parties (both internal and external).

Qualification
Bachelor's degree in Informatics Engineering / Computer Science, GPA minimum 3.00
Proficiency in Android SKD, Kotlin & Java.
Familiar with MVVM, MVP and Jetpack Compose.
Have experience in SQLite and Room.
Experience with API and RESTful architecture.","Android, Java, and Kotlin"
Grab,"Senior Software Engineer, Mobile (Android) - ACE",Reposted 4 days ago,"Company Description

Life at Grab

At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.

Get to know the Team

Come join Grab ACE team, we're dedicated to building the most trusted and loved platform for all things food in Southeast Asia.. When you’re an engineer at Grab, you are part of the heart and soul of the company. Our passion is anchored in the work that we do, and this is reflected in the impact we make on hundreds of millions of lives on a daily basis. Our team is empowered by creating amazing services and tools that serve hundreds of millions of consumers, driving partners, and fellow grabbers. We are always seeking to innovate our delivery and dine in platforms, which requires the help of first-class android engineers. Our scale of production is huge, handling tens of millions of bookings every day. When you launch a new code, hundreds of millions of people will see what you are doing in a very short time. Operating at this level is difficult, but very beneficial.

Job Description

The Day-to-Day Activities

As an Android engineer, you are expected to work on both product development as well as engineering improvements.

Work closely with the product and design team to understand requirements, provide product feedback, own and implement the product from start to finish.
Drive and participate in technical discussions with other engineering teams
Write code that is reusable, scalable and testable. Make sure products are delivered on time and with high quality.
Collaborate with QAs to make sure our app releases are always worthy of five star ratings.
Review code from other team members, provide constructive feedback and strive to raise the engineering bar.
Take initiative to improve the codebase proactively. Propose and set better engineering solutions for the team.
Be responsible and responsive during on-call duty. Able to debug and troubleshoot production issues.
Provide technical guidance, mentorship and knowledge sharing to peers.

Qualifications

The Must-Haves

A degree in computer science, software engineering or related fields.
Strong programming experience in Java or Kotlin, familiar with design patterns, multi-threading, have a good coding style and habits.
Understanding the Android system and programming paradigm including OOP, TDD, reactive patterns and dependency injection.
Know well of AndroidSDK, deep understanding of Android infrastructure, components, UI, data storage etc.
Working knowledge of several architectural approaches including clean architecture, MVP and MVVM.
Experience of using Android platform open source framework, knowledge of EventBus, Retrofit, Glide, OKHTTP, Dagger, RxJava and other third-party libraries.
Experience in Android automated testing, including unit testing, UI testing, familiar with Android testing framework like Espresso, UI Automator, Mockito and Powermock or Appium.
Experience in user behavior analysis, log and error collection and analysis tools.
Work attitude is conscientious, have a strong sense of responsibility and teamwork, positive and optimistic, and willing to share.
Fluent in English, with the ability to communicate fluently in English.

The Nice-to-Haves

The ability to independently develop Android apps or contribute to well-known open-source projects is favored.
Working knowledge of various architectural approaches, caching, data storage, and security is valued.
2-4 years of mobile engineering experience, specifically with a record of building complex applications, and experience in live/online projects is sought.

Additional Information

Our Commitment

We recognize that with these individual attributes come different workplace challenges, and we will work with Grabbers to address them in our journey towards creating inclusion at Grab for all Grabbers.","Android Testing, Appium, Automator, Kotlin, Mockito, Model-view-viewmodel (MVVM), Multithreading, PowerMock, Programming, and User Behavior"
Gojek,Software Engineer - Android (Consumer Payments),4 hours ago,"About The Role

As a GoPay -Android Engineer, you are expected to build, release and maintain a large scale application. You will also be responsible for working knowledge of the general mobile landscape, trends, and emerging technologies. You will take a key role on our team, collaborate with a close-knit product engineering team to deliver great products to our customers! The team is built on high collaboration, trust, and self-management.

What You Will Do

Build large-scale and high-performance services to develop simple, easy-to-use products for our unique end customers
Design and develop a highly maintainable and reliable Android app
Write clean and tested code, mostly in Kotlin for Android native environment
Coordinate with other teams (Product Management, UX/Design, Backend Engineering, and Quality Engineering teams) on building and managing the Android app
Implement tech excellence in the Android development environment
Help in a constant exploration of new technology and tools
Deliver solutions that bring a positive impact to low-income communities through up-to-date software technologies
Going forward, you will have to work on flutter application as well

What You Will Need

At least 2 years of working experience in software engineering
Strong knowledge of Kotlin, Android tools and framework, and Android Studio
Good skill in unit tests. Plus points for UI tests
Experience in using app vitals and performance monitoring systems
Experience building an end-to-end system, preferably for a large user base
Strong attention to detail, particularly on software engineering fundamentals, testing methodologies, and quality
Familiarity with Android design patterns
Working knowledge of Flutter is a plus, but not required

About The Team

Consumer Payments is part of GoTo’s financial services arm. Our team works to provide responsible and sustainable financial services to our users. We operate with the fundamental belief that financial inclusion can unlock the doors to a better quality life, both in the present as well as in the long term.

We are responsible for building and growing the customers and payments made through GoPay . GoPay is South East Asia’s fastest-growing consumer payments and financial services app and serves tens of millions registered users on a variety of payment avenues, providing the most convenient payment methods in South East Asia.

As part of the Payment Core team, you will be responsible for delivering essential financial solutions to help grow GoPay users. Beside the fully homemade features, the team is also working in-depth integration with bank partners.","Android, Android Design, Android Development, Android Studio, Back-End Web Development, Flutter, High Performance Computing (HPC), Kotlin, Performance Monitoring, and Software Development"
Kredivo Group,"Software Engineer, Data (ML Engineer)",Reposted 4 hours ago,"At Kredivo we are building the future of financial services that are fast, cheap and widely accessible, wrapped up in a beautiful UX. As we are growing bigger, we are looking for Machine Learning Engineer who will closely collaborate with Data Science team in feeding data (across functions such as, credit scoring, fraud, and risk) into financial models defined by data scientists. You will also be responsible to make sure that data science code is maintainable, scalable and debuggable.

Job Responsibility
Develop and implement ML pipeline infrastructure, including but not limited to: ETL (Extract, Transform and Load) of raw data into model features and building platform to automate ML training, testing and maintenance.
Partnering with Data Scientists to transform prototypes of predictive models into high performance, well integrated systems.

Qualifications
2-3 years of relevant experience in Data or Software Engineering and minimum 1-2 years hands-on experience in deploying machine learning models and feature pipelines
Having good knowledge of data structures, data modeling and software architecture related to Machine Learning
Ability to write robust production-ready code in Python & GoLang
High degree of proficiency with RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3)
Proficiency in machine learning libraries such as: Tensorflow/Keras, Pytorch, SparkML or MLeap
Strong interest in building scalable and reliable Machine Learning Engineering/AI related services
Past experience working with cloud services platform to build data pipelines, monitoring, scheduler and storage, preferably on AWS environment.
Familiarity using a distributed computing platform, such as Hadoop or Spark

Thank you for your interest in Kredivo. We’re thrilled that you’d like to join our company. Unfortunately, days are short and applicants are many, so we won’t have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.","Data Science, Data Structures, Hadoop, Keras, Machine Learning, PostgreSQL, PyTorch, Python (Programming Language), SQL, and TensorFlow"
PT. Intikom Berlian Mustika,Fullstack Developer (Placement Jakarta),3 weeks ago,"Company Description: Established in 1990, Intikom has become a reliable IT solutions provider for the clients in keeping them ahead in the industry and makes Intikom a partner to lead. Our reputation is gained through the long process and the commitment of our management to be focused in IT business. Job Description:

Fullstack Developer (Placement Jakarta)","Cascading Style Sheets (CSS), Full-Stack Development, and Software Development"
Lancesoft Indonesia,Frontend Developer,1 week ago,"The ideal candidate will be responsible for designing, developing, testing, and debugging responsive web and mobile applications for the company. Using PHP, Java, Golang, Javascript, this candidate will be able to translate user and business needs into functional frontend design. 
 Responsibilities
Doing web-related development along with its features roadmap. 
Responsible to conduct requirement clarification, requirement development, system analysis, solution design, and technical integration. 
Assist in project management if necessary 
Collaborate in analyzing requirement and implementing the UI design to functional web application. 
Proactively establishing new ideas for system development solutions 
Responsible in development, testing, maintenance & support of web application 
Responsible in design, development, testing, maintenance & support of API and handle integration work with 3rd party API 

Qualifications

Bachelor's degree or equivalent in Computer Science or any related major
3 years' experience in frontend development
Excellent in website programming and software development (PHP, Java, Golang, Javascript).
Having a solid understanding in a microservices architecture. 
Having a solid understanding in web performance tuning. 
Experience in requirement gathering, problem-solving, system design, and solution delivery 
Excellent communication and writing skills in English and Indonesian 
Knowledge of Agile Scrum is an advantage","Go (Programming Language), Java, and PHP"
McEasy,Data Engineer,3 weeks ago,"McEasy, a transportation management solution to simplify complex logistics operations. We are looking for Data Engineer to join our ever growing team! If you are a keen learner, self-driven, and looking to be a part of a team that is passionate with helping each other, we want to hear from you.

If you are interested, kindly go through these assessment link and complete it. https://app.testgorilla.com/s/cln805xh & We will inform you if you've passed the assessment test.

Job Description: 
As a Data Engineer at McEasy, you will play a crucial role in designing, developing, and maintaining our ETL (Extract, Transform, Load) processes. You will work closely with our engineering, data science, and product teams to ensure the smooth and efficient flow of data across our systems. Your work will directly impact our ability to provide actionable insights and drive informed decision-making. 
 Key Responsibilities: 
  Design, develop, and optimize ETL pipelines to extract data from various sources, transform it into usable formats, and load it into our data warehouse. 
Collaborate with cross-functional teams to understand data requirements and implement solutions that meet business needs. 
Ensure data quality, integrity, and consistency by implementing best practices in data validation, cleansing, and transformation. 
Monitor and troubleshoot ETL processes to ensure data is accurate, timely, and reliable. 
Develop and maintain documentation for ETL processes, data flows, and data models. 
Identify opportunities to improve existing ETL processes and implement enhancements for scalability and performance. 
Work with data analysts and data scientists to provide them with the necessary data for reporting and analysis. 

Qualifications: 
  Bachelor’s degree in Computer Science, Information Technology, or a related field. 
Proven experience as a Data Engineer or in a similar role, with a focus on ETL processes. 
Strong proficiency in SQL and experience with relational databases (e.g., MySQL, PostgreSQL). 
Experience with ETL tools and technologies (e.g., Apache Airflow, Talend, Informatica). 
Familiarity with cloud platforms (e.g., AWS, GCP, Azure) and data warehousing solutions (e.g., Redshift, BigQuery, Snowflake). 
Proficiency in programming languages such as Python or Java. 
Excellent problem-solving skills and attention to detail. 
Strong communication and collaboration skills. 
 Preferred Qualifications: 
  Experience with big data technologies (e.g., Hadoop, Spark). 
Knowledge of data modeling and database design principles. 
Familiarity with data visualization tools (e.g., Tableau, Power BI).

Placement: Surabaya & Jakarta

🚀 Ready to ride the data rollercoaster with a bunch of tech-savvy misfits? Apply today and embark on a journey where every data point is an opportunity for epic storytelling.

Let's turn ones and zeros into hero moments – because at our company, we don't just crunch numbers, we make them dance!🌟","Data Storage Technologies, Java, Python (Programming Language), Reporting & Analysis, and System Performance"
Match Made,Software Quality Assurance Engineer,2 weeks ago,"Company Description
Match Made is a software provider based in Jakarta, Indonesia, offering tools to automate the reconciliation process for enterprises. Our customizable software is used by various functions within organizations, such as finance, IT, operations, and supply chain. Clients utilize our tool for tasks like multi-payment channel reconciliation, automating transaction posting to ERP systems, multi-database reconciliation, and transaction splitting.

Role Description
This is a full-time hybrid role for a Software Quality Assurance Engineer at Match Made. The role involves tasks like software quality assurance, testing, and collaborating with software development teams. While the role is primarily based in Jakarta, Indonesia, there is flexibility for partial remote work.

Qualifications
Familiar with any automation tool such as: Selenium, Cypress, Playwright, Appium, WebdriverIO
Comfortable with Object Oriented Programming or Functional Programming
Proficient in one or more programming language such as: Python, Javascript/Typescript, Java, Kotlin.
Comfortable with testing tool such as: Postman, Charles Proxy, Proxyman, Testrail, Testmo
Comfortable in testing complex system and used to write comprehensive test cases and execute them periodically through manual or automation.
Familiar with SQL for relational DB or nosql DB (optional)
Excellent verbal and written communication skills","API Testing, Manual Testing, Quality Assurance, Software Quality, Software Quality Assurance, Software Testing, and Test Cases"
Doo Financial,IT Engineer,2 weeks ago,"Join Doo Group – Explore α Better Future 
Doo Group is a global financial services group with FinTech as its core. With our 10 major business lines, spanning Brokerage, Wealth Management, Property, Payment & Exchange, FinTech, Financial Education, Health Care, Consulting, Cloud, and Digital Marketing, Doo Group has seamlessly provided clients with comprehensive products and services across the world. Through a one-stop approach, Doo Group remains committed to helping our clients achieve an ideal financial life while moving towards a better future together! 
 Looking for a New Challenge? Join Us as We Expand Globally! 
As we continue our global business expansion, we’re on the lookout for talented individuals who are motivated to support our strategic goals and initiatives. Join a team that values innovation and growth. 
 DOO you have what it takes? 
We are looking for an experienced IT Engineer/Support to join us in our South Jakarta office! Ideally we are looking for an IT Engineer that is experienced in providing exceptional technical support to end users at a large company.
 General Requirements:
Fluent / proficient in English, with the ability to communicate effectively in both languages for daily work communication.
Bachelor's degree or above in a relevant field such as Computer Science and Technology.
At least 3 years of work experience in any of the following areas.
Excellent problem-solving skills and technical acumen, capable of quickly identifying and resolving complex technical issues.
Good communication skills, able to engage in clear technical communication with users and team members.

Candidates should possess expertise in at least two of the following areas:

Area 1: User Support and Troubleshooting Skills
Ability to handle user issues and provide technical support in various areas, including O365, Windows operating systems, Mac platforms, Android and iPhone mobile devices, printers, telephone systems, CCTV, and access control systems.
Proficient in using collaboration tools like Jira, Confluence, to assist users in resolving usage-related problems.
Capable of engaging in clear technical communication with users across multinational and multi-site environments. Utilize remote tools for remote collaboration, resolving user issues, and ensuring smooth utilization of technical devices and systems.
Ability to write clear and understandable technical documents and operation guides to assist users in better using and maintaining systems. Enhance users' self-help problem-solving capabilities.
Willingness to engage in self-learning and continuous education, keeping up with technological advancements and trends to enhance user support and problem-solving abilities. Continuously learn new technologies, participate in training courses, and be willing to share knowledge.
Area 2: Server and Network Equipment Operation and Maintenance Support Experience
Familiarity with the configuration and maintenance of Windows Server operating systems and related services (AD, DNS, DHCP). This includes server installation, configuration, monitoring, and troubleshooting.
Proficiency in network equipment operation and maintenance, including the configuration, troubleshooting, and performance optimization of switches, routers, wireless controllers, access points, and firewalls. Ability to analyze network traffic and resolve network issues.
Experience in operating virtualization platforms such as VMware, Hyper-V, and managing virtual machines and resource allocation.
Experience in managing and maintaining storage devices such as SAN and NAS, including configuring storage space and defining backup strategies.
Ability to prioritize tasks, effectively schedule and handle tasks, ensuring the stability and availability of critical systems. Allocate time and resources based on urgency and importance.
Area 3: Project Management and Implementation Experience
Possess project management and implementation experience, capable of planning, executing, and monitoring IT projects to ensure timely and quality completion. Familiarity with project management methods and tools, effectively organizing and managing project phases.
Ability to develop project plans, including project objectives, milestones, resource requirements, and timelines. Consider various factors such as project scale, complexity, and feasibility to ensure successful project delivery.
Ability to communicate and coordinate effectively with relevant team members. Collaboration with different departments and stakeholders to ensure smooth project progress and coordination of work.
Ability to manage project teams, provide guidance to team members, allocate tasks, and supervise work progress. Possess a team-oriented mindset to ensure efficient work of project members and achievement of team goals.
Ability to resolve collaboration issues among team members. They need to listen and understand the needs and opinions of all parties, promote teamwork and collaboration, and resolve conflicts and issues.
 What we offer/What's in it for you: 
Seeking to expand your regional work experience? Work alongside industry-leading professionals from around the globe in an environment filled with opportunities for continuous learning and growth. 
We reward our best employees with quarterly employee recognition awards in USD. 
 Life as DOOers 
At Doo Group, we embrace a culture where continuous growth, collaboration, and creativity are at the heart of everything we do. As a DOOer, you'll collaborate with top professionals from around the globe, dive into exciting projects, and play a pivotal role in shaping the future of finance. 
 Unlock your potential with Doo Group. Apply now and step into a role where your impact is celebrated! 
 Discover your potential with Doo Group. Apply now and be part of our success story! 
#DooBeyondLimit #TogetherWeDooMore #SucceedYourCareerWithDoo","English, Microsoft 365, Microsoft Products, and Technical Support"
Geokatalis,Software Engineer,2 days ago,"Company Description
Geokatalis atau PT Geokatalis Teknologi Pemetaan adalah perusahaan rintisan (start-up) yang memiliki visi menjadi katalis pembangunan menuju peningkatan kesejahteraan di Indonesia melalui platform manajemen data spasial pembangunan terintegrasi.

Role Description
This is a part-time on-site role located in Yogyakarta for a Programmer React. The role involves day-to-day tasks related to React programming and development.

Qualifications
Proficiency in React programming
Experience with front-end development
Strong understanding of web development technologies
Ability to work part-time and on-site in Yogyakarta (preferred)
Excellent problem-solving skills and attention to detail

Specification
Mampu mengerjakan
- react js
- fetch API
- tailwind CSS
- typescript (opsional)
- mengerti node js (nilai +)","Cascading Style Sheets (CSS), Computer Engineering, Computer Science, Databases, Programming, Programming Languages, React.js, SQL, Software Development, and Web Applications"
