Company Names,Job Titles,Posted On,Job Details,Skill
Talent Disruptors,Senior UX/UI Designer - Remote Jakarta,5 months ago,"Job Overview

We're on the hunt for a Senior UX/UI Designer who thrives in transforming concepts and ideas into visually appealing and user-friendly websites and landing pages. You'll play a crucial role in our team, bringing a blend of artistic design and practical user experience. This role is perfect for someone who is detail-oriented, creative, and ready to take on the challenge of elevating our brand's digital footprint.

About Right Customer

Right Customer is one of the fastest-growing performance marketing studios in the United States, working with top social media influencers and creators to reach millions of individuals daily. As designers at heart, we employ our creative skills to fuel actionable growth for our clients, partners, and owned brands.

What You'll Be Doing

Guiding Visual Direction: You'll lead the way in setting the style and design standards for our digital projects. 
Crafting Digital Experiences: Your main task will be to design intuitive and appealing websites and landing pages, focusing on user engagement and visual appeal. 
Generating Creative Assets: You'll create compelling graphics and visuals, adding a unique flair to our digital content. 
Collaborating for Success: Partner with our development team to ensure your designs are executed perfectly, fostering a synergistic work environment. 
Staying Ahead of the Curve: Keep yourself updated with the latest design trends, experimenting with new concepts to keep our brand fresh and relevant. 

Who You Are

A Seasoned UX/UI Expert: With at least 3 years under your belt, you have a strong background in UX/UI design, showcased in your diverse portfolio. 
Figma Savvy: You're not just familiar with Figma; you excel in it, using it as your primary tool for creating stunning designs. 
Toolbox Versatility: Beyond Figma, you're adept in Adobe Photoshop and Illustrator, broadening your design capabilities. 
A Collaborative Mindset: You excel in working alongside developers, known for your organization and smooth project handoffs. 
A Great Communicator: Fluent in English, you can easily articulate your ideas and collaborate effectively with a team. 
A Growth-Oriented Individual: Always eager to learn and adapt, you're looking for a place where you can evolve and contribute meaningfully over the long term. 

Benefits

As a remote-first position with our US-based company, we're committed to offering a comprehensive benefits package that supports both your professional and personal well-being. Here's what you can expect:

Competitive Pay: Your salary will be reflective of your experience, ensuring fair and rewarding compensation. 
Unlimited Paid Time Off: Enjoy the flexibility of unlimited holidays, vacation days, and sick leave to maintain a healthy work-life balance. 
Ongoing Training & Development: We invest in your growth through continuous learning and development opportunities. 
Regular Salary Increases: As you grow with us, your salary will too, with periodic increases to recognize your contributions. 
Performance Bonuses: Your hard work doesn't go unnoticed – expect bonuses for outstanding performance. 
Growth Potential: As our company expands, so do your career opportunities, opening doors for professional advancement. 
Remote Work Flexibility: Experience the convenience and comfort of working remotely, connecting with a dynamic team from anywhere. 

Join us and be part of a team where your growth is our priority, and your work is both valued and rewarded.","Adobe Illustrator, Adobe Photoshop, Communication, Design Standards, Figma (Software), Landing Pages, New Concepts, User Experience (UX), User Interface Design, and Visual Direction"
Briix,Senior UI/UX Designer,5 days ago,"Requirements :
1.Knowledge of how to execute a user-centered design process.
2.Expertise in developing wireframes and prototypes.
3.Extensive knowledge of user research and user testing methods.
4.Mastery of design thinking, user-centered design and other principles.
5.Ability to craft specific visual design elements for products.
6.Experience overseeing junior UX design team members.

Job Description :
1.Take a step back and see things from a broader perspective to manage and direct given projects.
2.Identify and evaluate potential opportunities to improve existing web, apps, mobile and interactive designs.
3.Work with junior designers to monitor and ensure development of consistent user experience across all areas of the company.
4.Own overall end-to-end user experience - from the big picture (owning the overall user experience and consistency across an entire product) down to specifics of UI layout for a feature or service flow.
5.Develop detailed wireframes, user flows, mockups, and other product deliverables to effectively communicate designs and product requirements.
6.Envision and develop intuitive, scalable, and engaging interactions and experience designs for multiple platforms (web and mobile).
7.Communicate designs – Create meaningful UX deliverables such as sketching, storyboards, sitemaps, wireframes, flowcharts, prototypes, presentations that help the team understand what to build and why.
8.Take the role of a mentor to more junior designers.
9.Understand and utilize on-going mobile applications’ & web design analytics.","Coding Experience, Graphic Design, Prototyping, User Experience (UX), and User Interface Design"
RWS Group,Graphic Designer Indonesia,3 weeks ago,"RWS Global Creative Production team, is a full-service, creative content production agency that works with brands and agencies to amplify and extend integrated campaigns across any market, any channel and any media. We work as part of the world’s leading provider of technology-enabled language, content management and IP services. With over 68 offices in 39 countries and over 7000 employees.
We require an accomplished designer with agency-level work history, who is a native speaker from one of the 9 target markets with an understanding of their own country and markets’ nuances and style to ensure their designs will resonate with the target language/market audience.

Canva is a graphic design platform that provides tools for creating social media graphics, presentations, promotional merchandise and websites. We seek designers who can work from design exploration through to design execution for creation of templates and advertising content including digital animation, design, image searching and artwork. You must possess the ability to manage multiple projects and tasks simultaneously, in a fast-paced role within a remote global creative team.

The graphic designer role will report into the central London UK team. This role will be servicing one key client remotely, working directly into the 3rd party cloud-based design software to produce the work.

Key Responsibilities 
Design ability to execute agency-level creative solutions within brand guidelines and within budget.
Apply cultural knowledge to designing contemporary and relevant content.
Bi-lingual English and Native (local) language speaker.
Ability to work quickly and efficiently on multiple projects without compromising quality.
Ability to manage client expectations by building and maintaining an open dialogue.
Takes ownership for their work.

Key Competencies 
Creativity: Has experience creating a variety of materials including for digital social and online - static and animated, print, presentations etc. Considers the cultural and aesthetic look and feel of any document and provide alternative creative design solutions where appropriate.
Quality: Demonstrates a desire for creating quality and current designs. Ensures all projects undergo studio QC process.
Technical skills: Experienced in template creation and use of AI in design. Stays abreast of industry trends and updates as it relates to relevant software and hardware. Understands and works within network systems and procedures. 
Time management: Demonstrates effective time management skills and ability to manage several projects simultaneously whilst keeping within time budgeted for tasks.
Client focus: Demonstrate client-focused approach to providing agency-level creative. Build effective client relationships based on trust, flexibility, and professionalism.
Judgement: Exhibits sound decision-making capability, considering broader implications of proposed actions and alternative solutions.
Drive and enthusiasm: Exhibits energy and enthusiasm. Determined to achieve results and is prepared to put in extra effort as required.

Technical Skills 
Advanced skills in Canva or similar required
Other 3rd party cloud-based design template software
Working knowledge of MS Office software, Excel, Word, and PowerPoint

Educational Requirement 
Degree or similar in Graphic Design, Design, Arts","Canva, Desktop Template Creation, Graphic Design, and Multilingual"
BDx Data Centers,Head Interconnection & Content,Reposted 4 months ago,"Group Company: PT Starone Mitra Telekomunikasi

Designation: Head Interconnection & Content (IT & Product (BDX-SMT.IT&P) (Head Interconnection & Content))

Office Location: KPPTI (Indosat Building) Jakarta

Position Description

Leads and wins sales activities at a customer level. Sales strategy and apply on ground 
Support deals with any required special requirements to increase our win rates and drive short term growth 
Participate in workshops and presentations with customers to generate opportunities and determine requirements first-hand 
 Devise a plan and priority list to approach different market channels. 
Lead Point of view (POV) based discussion and educate customers about BDx colocation & Interconnection possibilities, contents, workshops, meetings and be responsible for end-toend solution vision and design. 
Analyse & gather business requirement from large & complex client environments and perform required research and investigation to identify and create thorough, accurate techno commercial solution proposals based on client requirements.
Responsible for partnering with sales/ channel leadership to drive net new business opportunities within the existing regional account base as well as drive customer acquisition activities as assigned. 
Report on achievement metrics weekly and monthly basis. 

Primary Responsibilities

Excellent interpersonal and communications skills. Strong presentation skills, knowledge of “Point of View based Selling

Additional Responsibilities

Organizational skills with ability to manage competing demands and operate in dynamic environment

Reporting Team

Reporting Designation: 
Reporting Department: 

Educational Qualifications Preferred

Category: Bachelor's Degree, Master's Degree
Field specialization: Sales, merchandising and other allied operations, Construction Technology and Management

Workplace: 

Degree: 
Academic score: 
Institution tier: 

Required Certification/s

Required Training/s:

Required Work Experience

Industry: 
Role: 
Years of experience: to 

Key Performance Indicators

Required Competencies:

Required Knowledge

Required Skills:

Required Abilities

Physical: 
Other: 

Work Environment Details

Specific requirements

Travel: 
Vehicle: 
Work Permit: 

Other Details

Pay Rate: 
Contract Types: 
Time Constraints: 
Compliance Related: 
Union Affiliation:","Business Requirements, Client Requirements, Colocation Facilities, Communication, Deals, Interconnection, Key Performance Indicators, Presentation Skills, Presentations, and Techno"
TikTok,TikTok LIVE - Livestream Operations Manager - Indonesia (Based in Jakarta),Reposted 1 week ago,"Responsibilities

 TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. 

Why Join Us

Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.

Join us.

We are looking for passionate and talented people to join the TikTok LIVE Operations team and support in our mission to inspire creativity and bring joy.

The LIVE Operations team is obsessed with everything to do with TikTok LIVE. From content strategy, monetization, gifting, LIVE features, data analysis, creating campaigns and ensuring a fun and safe space for all of our LIVE users.

Responsibilities:
1. Responsible for livestreaming local operations, with responsibilities such as:
- Set the guidelines and strategy for local agencies and MCNs, influencers, users, campaigns and partnerships
- Establish and maintain partnerships with local content providers, building ""Live+"" ecosystem through establishing good collaborative relationships with local brands or companies
2. Explore new campaign strategies and models, plan and launch Live streaming campaigns by following up popular topics, events, social hot issues etc
3. Responsible for introducing, management, and developing of platform/agencies/platform anchors Responsible for user growth of TikTok live, improve user retention, consumption rate and ARPU value through management of user's life cycle
4. Participate in drafting and revising related policies of agencies/talents/influencers management. negotiating contracts and cooperating with content partners; 

Qualifications

 1. Bachelor's degree or above. Min. 3 years' experience in content, marketing or partnerships roles in tech & media industry.
2. Candidates who's used to work with, or have the connections with modeling, media, TV, celebrities and live streaming applications are preferred.
3. Experience in building and managing a team from scratch is preferred.
4. Strong business acumen in emerging industries; Team management experience in entertainment industry is preferred.
5. Strong analytical skills and data-driven.
6. Good communications and interpersonal skills, able to work in an international and diverse environment.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","Communication, Content Strategy, Digital Marketing, English, Influencer Marketing, Interpersonal Relationships, Interpersonal Skills, Service Operations, Social Media Blogging, and Social Media Marketing"
TikTok,Shop | Tokopedia - TMS/Delivery Product Manager (Indonesia),Reposted 2 weeks ago,"Responsibilities

 TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. 
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. 
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. 
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. 
Join us.

SEA logistics Team is responsible to be focus on developing short term and long term cost targets and related indicators of each business to ensure a reasonable cost structure and accurate data in order to drive growth and improve the end customer experience.

Responsibilities 
1. Responsible for building international e-commerce logistics transportation management (TMS) products, including requirement analysis, product solution design and product optimization, continuously driving the improvements of the key metrics of product;
2. Build the core capabilities of delivery products, including first mile, middle mile, last mile, task planning, route planning, transportation resource management, end-to-end tracking or address service, etc., to support operations to improve efficiency and reduce cost;
3. Responsible for product experience optimization, through user research, competitors' product analysis and field research, identify the opportunities and define the problems, and ultimately drive product optimization;
4. Supporting the transportation & delivery business develops corresponding product strategies, product plans and roadmaps. 

Qualifications

 Minimum Qualifications:
1. Bachelor degree or above, preferably with logistics transportation, operation management background.
2. 5 years of relevant working experience in logistics product/supply chain products, and those with experience in international e-commerce or international logistics are preferred;

Preferred Qualifications:
1. Rich experiences and actual building experience in multiple domains among first mile, middle mile, last mile, task planning, route planning, transportation resource management, end-to-end tracking or address service;
2. Candidates who are responsible for delivering core products of TMS in multiple fields of leading e-commerce, or logistics, or software provider companies, as well as those who have experience in being the owner of core product areas of TMS, are preferred;
3. Excellent communication and collaboration skills, stress resistance, innovation ability, and results-oriented to drive projects launch;
3. Be able to use data-driven to define the problem, and measure the improvements progress;
4. The narrative is well-organized, the product logic is clear, and English can be used as a working language.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","Enterprise Solution Design, Field Research, Key Metrics, Product Analysis, Product Strategies, Resource Management, Route Planning, Technical Solution Design, Transportation Management, and User Experience (UX)"
TikTok,"TikTok Shop - Senior Account Management, Fashion (Indonesia)",Reposted 1 week ago,"Responsibilities

 About Us
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.
Join us.

In this role you will be responsible in delivering impact on the growth of merchants, by acquiring, and helping the sellers to succeed on platform, as well as delivering best customer experience by providing best service.

Roles & Responsibilities:
- Acquire and incubate brands, principals and big merchants that contribute large GMV share 
- Build and maintain relationship with merchants, negotiate and secure best deals based on campaign or seasonality
- Discover new collaborative opportunity fit into merchants' short-term and long-term development plan and build JBPs
- Maintain service quality provided by seller - low cancelation and return rate, shipping LT, and other components to increase conversion rate and customer satisfaction
- Manage Brand and short-tail merchants by leveraging scalable incubation and management programs and tools 

Qualifications

 Minimum Qualifications:
- Minimum Bachelor's degree or above
- 5 years experience in e-commerce as relationship manager 
- Proficiencies in English and Indonesia languages are compulsory. 
- Proficient in Excel and Powerpoint

Preferred Qualifications
- Excellent interpersonal and negotiation skills
- Attention to detail, affinity with numbers, logical and problem solving skill
- Strong connections with brands and big sellers are preferred
- A good team player, fast learner and open to changes
- Direct experience in Fashion are preferred

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","Account Management, Affinity, Attention to Detail, E-Commerce, Intuitive Leadership, Logics, Negotiation, Problem Solving, Tiktok Marketing, and VBA Excel"
Alibaba Cloud,Senior Technical Account Manager,2 weeks ago,"As a Technical Account Manager (TAM), you will serve as a pivotal customer service interface, dedicated to ensuring the stability and growth of our clients’ cloud-business operations. Your role will involve working closely with the Alibaba Cloud team to prioritize and address customer requests, issues, and feature enhancements promptly.

Job Description:
Standardized Operations:
- Ensure the stability and security of customer cloud platforms through comprehensive risk governance, timely product updates, upgrades, and efficient emergency fault response.
- Optimize cloud resources and performance, enhancing cloud operational efficiency and customer satisfaction.
- Advocate for continuous product operation improvements, simplifying cloud management and empowering customers with sustainable cloud platform maintenance capabilities.

Cloud Migration Support:
- Guide customers through their cloud migration journey, leveraging our expertise in application and big data architecture, database localization, performance tuning, data governance, and platform construction.
- Offer industry-specific best practices and solutions to maximize cloud utilization.

Cloud Optimization (Public Cloud):
- Develop and refine system architectures, ensuring business continuity, disaster recovery capabilities, system monitoring, and regular recovery drills for optimal stability and reliability.
- Adopt intelligent monitoring and alerting to boost business efficiency and user experience.

Standardized Technical Operations:
- Provide end-to-end cloud technology support, including cost optimization, maturity assessments, compliance, security enhancements, and consulting services to fortify customers' cloud operations.

Expert Services:
- Deliver best practices, solution consulting, and services tailored to Alibaba Cloud’s intelligent products.
- Assist customers in enhancing their cloud product operations and usage proficiency, supporting successful cloud migrations with effective tools and strategies.

Job Requirements
- Bachelor (or above) degree in CS or Engineering.
- Over 5 years of experience in solution development, architectural design, server-side development, and operational tasks within enterprise groups.
- Solid technical expertise in large-scale application development or operations with cloud product foundations.
- Proficiency in technical domains such as cloud-native technologies, big data, databases, networking, middleware, and the architecture of main business line products.
- Capability to understand and design cross-product system architectures and effectively solve related issues.
- Ability to recognize customer categories and maintain tailored communication and problem resolution strategies, ensuring satisfaction at all levels, including senior management.
- Strong operational management skills, focusing on system optimization to maximize cloud platform stability and efficiency.
- Competence in coordinating both internal and external stakeholders, managing customer or complex internal projects, adhering to SLAs, and achieving high satisfaction.
- Systematic and comprehensive solution design and architectural skills catered to complex technical environments.
- Excellence in decomposing complex technical issues into actionable solutions and system architecture designs for single-product technical scenarios.
- Expertise in applying practical cases and custom optimization solutions for customer-specific business scenarios, such as high availability.

The TAM we are looking for will create a communicative environment, excelling in distilling communication points, effective listening, and clear expression of ideas. With a dynamic service-oriented mindset, you're committed to seeing customer issues through to resolution. If you have a blend of technical proficiency, customer-facing experience, and the drive to deliver exceptional solutions, we want you on our team.","Amazon Web Services (AWS), Architectural Design, Customer Satisfaction (CSAT), Enterprise Solution Design, Google Cloud Platform (GCP), Microsoft Azure, Post-Sales Support, Server Side, Technical Accounting, and Technical Solution Design"
TikTok,"TikTok Shop - Account Management Lead, Fashion (Indonesia)",Reposted 1 week ago,"Responsibilities

 About Us
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.
Join us.

In this role you will be responsible in delivering impact on the growth of merchants, by acquiring, and helping the sellers to succeed on platform, as well as delivering best customer experience by providing best service.

Roles & Responsibilities:
- Acquire and incubate brands, principals and big merchants that contribute large GMV share 
- Build and maintain relationship with merchants, negotiate and secure best deals based on campaign or seasonality
- Discover new collaborative opportunity fit into merchants' short-term and long-term development plan and build JBPs
- Maintain service quality provided by seller - low cancelation and return rate, shipping LT, and other components to increase conversion rate and customer satisfaction
- Manage Brand and short-tail merchants by leveraging scalable incubation and management programs and tools 

Qualifications

 Minimum Qualifications
- Minimum Bachelor's Degree or above
- 5 years of experience in E-commerce or Brands 
- Fluent in English 
- Excellent interpersonal and negotiation skills 
- Experience in small team or medium management (2-5 people)
- Proficient in Excel and Powerpoint

Preferred Qualifications:
- Experience in Fashion Category
- Attention to detail, affinity with numbers, logical and problem-solving skill
- Strong connections with brands and big sellers
- A good team player, fast learner, and open to changes

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","Attention to Detail, Communication, Customer Experience, Customer Satisfaction, E-Commerce, English, Logics, Marketing, Negotiation, and Problem Solving"
PT Bank Sinarmas Tbk,Technical Lead,6 days ago,"Qualifications :
Be willing to work from office in Jakarta, elevate the working culture, and provide positive feedback to our team.
BA/BS degree, preferably in computer science or related field.
7+ years experiencein managing diverse engineering team
12+ years total experience in software engineering, with experience at a high-growth company or start-up a plus
Experience hiring and building world-class technology teams
Capacity for self-motivation, independent initiative and creative problem-solving
Ability to manage time and schedules to meet deadlines
Excellent communication (written and verbal) in explaining your work, process, and decisions to cross-functional stakeholders.
Keen seeker of feedback to help you and your team produce our best work.
Be thoughtful, organized, and disciplined. You take the initiative and ownership to see things through to completion.","Communication, Computer Science, Creative Problem Solving, Problem Solving, Self-Management, Self-Motivation, Service Work, Software Development, Teamwork, and Time Management"
Grab,Senior QA Engineer,1 week ago,"Company Description

Life at Grab

At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.

Get to know the Team

We are a high-performing team of passionate, fun-loving, and hardworking individuals with varied backgrounds who come together to support a common mission: Enable Grab to deliver faster, better, and efficiently with each and every rollout. Our team is largely based in Singapore and our team members are spread across various countries managing multiple initiatives to deliver features that touch the everyday lives of millions of customers across Southeast Asia through Grab.

Job Description

Get to know the role

We are looking for a QA Engineer for Food and Supermarket product testing. We believe a successful candidate has experience as QA engineer / Automation Engineer or Software Development Engineer in Test and familiar with one of the test scripts Python/Golang/Java experiment for product automation, but if you believe you have what it takes then we’d love to hear from you either way. This role is required because we are supporting the critical path and continually growing business. In return, you will get an opportunity to work with a creative team and help Southeast Asia people have a better life.

The Day-to-Day Activities

Define test plans, test specifications, test suites, test cases as well as proposed tools for functional, security and performance testing in a programmatic manner.
Understand the product/feature in-depth from the end-user point of view and the underlying implementation.
Work closely with the Product Manager, Front End, and Backend developers to understand the feature and the implementation to derive and execute feature tests and impacted feature test cases.
Debug failed test cases by analyzing logs and API responses and report bugs with details. Follow-up on bugs to closure.
Execute & maintain UI (Web, Mobile app) and API automation suites. Debug and correct script and data issues in automation suites.
Understand automation framework and add automation test cases for the new features and regression test cases

Qualifications

Preferably a degree in computer science, software engineering, information technology or related fields
3+ years of experience as QA Engineer/ Automation Engineer or Software Development Engineer in Test
Should be able to work efficiently and effectively in a fast-paced dynamic team environment
Excellent communication, collaboration and analytical skills in English
Perform testing of iOS, Android apps and Backend API’s to ensure that product meets requirements
Should have a deeper understanding of the product at the implementation level, should be able to analyze logs and API responses in the Micro-Service integration level.
Should have coding experience and hands-on with automation (Web, Mobile app and API automation)
Understanding of database concepts and queries (MySQL)
Should have exposure to Agile and weekly sprint and release working models.
Knowledge of Tools: Charles, Postman, UI Automation Tools (Selenium, Appium, etc..), Testing Frameworks (Mocha, TestNG, etc.), object-oriented programming languages (Java, Golang) or any script languages (Python, Shell)

Additional Information

Our Commitment

We recognize that with these individual attributes come different workplace challenges, and we will work with Grabbers to address them in our journey towards creating inclusion at Grab for all Grabbers.","Android Development, Communication, Manual Testing, Mobile Applications, Quality Assurance, Regression Testing, Service Integration, Software Testing, Test Cases, and Test Planning"
PT Dimata Sora Jayate,Customer Information System Support & Implementation Specialist at Dimata,6 days ago,"Company Description:

Dimata, a leading software development company, is looking for a Customer Support & Implementation Specialist to join our dynamic team. If you are passionate about providing excellent customer service, implementing cutting-edge information management systems, and training users to maximize the benefits of technology, this role is for you.

What You’ll Do:

- Provide top-notch technical support to our customers, including system software, database and infrastructure support.
- Lead system implementation projects, ensuring smooth integration and operation.
- Conduct user training and create engaging training materials.
- Actively engage with customers to understand their needs and offer solutions.

What We’re Looking For:

A tech-savvy professional with a Bachelor’s degree in IT or related fields.
Strong troubleshooting skills and experience in IT support and system support.
Excellent communication skills and a customer-focused approach.
Open mind and fast learning of information system and business use cases
A minimum of 1 years of experience in customer IT system support or IT system implementation.

Why Join Us?

At Dimata, you’ll have the opportunity to work on innovative projects, engage with diverse clients, and contribute to the growth of our company while advancing your career in a supportive and dynamic environment.

Apply Now! If you’re ready to take the next step in your career and make a difference, we’d love to hear from you.","Analytical Skills, Communication, Customer Satisfaction, Customer-Focused Service, Management Information Systems (MIS), Open Mind, Teamwork, Tech-Savvy, Technical Support, and Troubleshooting"
EY,Product Manager (Senior or Manager Consultant),Reposted 2 weeks ago,"About EY:

EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.

We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.

EY advises clients to understand, architect, select and implement bleeding-edge solutions required to efficiently run their businesses, with a focus on Digital and Cloud. These service areas span E-commerce, Solution Architecture, Mobile Applications, Digital Platform Architecture, Digital Technology Strategy, and Digital IT Operations.

The exceptional EY experience. It’s yours to build.

The opportunity:

The Digital & Emerging Technology team works collaboratively with clients to transform their business through disruptive innovation enablement and transformational design solutions. The team supports our clients in modernizing systems, processes and products to enhance business and customer-facing platforms and services to support high performance in a rapidly changing and competitive environment. Our team helps clients sustain competitive advantage and profitability by developing technology strategies, products, and solutions to stay ahead of the rapid pace of change and disruption and supporting the execution of complex transformations.

We are looking for an experienced, passionate, results-oriented Product Manager who is a great problem solver with deep and proven experience in delivering products to market to join our team of digital professionals in our Digital & Emerging Technologies practice.

Your key responsibilities: 

The goal is to support our clients to transform their business through technology. As a Product Manager you will work with multi-discipline feature teams including user experience experts, architects, engineers and others to define and roll out products and services for large global organizations as well as for EY. You will take a customer centric and data-driven approach to product development. You will advocate for the user throughout the product development lifecycle. You can break down and simplify complex processes and touchpoints to deliver exceptional experiences. You are a strategic thinker, can prioritize and define product roadmaps, manage a product backlog, make quick decisions and coordinate the team to release quality products within planned timelines. You understand modern platform structures, cloud architectures, digital platforms and enablers, and data strategy considerations. In addition, you will support practice building activities such as team mentorship and proposal deck development.

Skills And Attributes For Success

Manage service delivery, identifying future sales opportunities, and supporting practice development activities.
Deliver quality client services by monitoring progress and demonstrate in-depth technical capabilities and professional knowledge.
Maintain long-term client relationships and networks and cultivate business development opportunities.
Effectively work with client engagement teams with diverse skills and backgrounds fostering an innovative and inclusive work environment.
Demonstrate understanding of current technology environment and industry trends and provide recommendations for engagement and client service issues.

Requirements: 

Bachelor’s degree in Computer Science, Engineering, Information Systems Management or a related field and 6 years of progressive, post-baccalaureate work experience. 
Facilitate discussions with technical, design and business subject-matter resources to document requirements, establish a vision, and articulate alternatives for future state solutions across various domains and channels.
Has set product vision, defined, and managed product roadmaps, prioritized and managed the backlog and has led product launches.
Can participate in and drive ideation sessions, standups, sprints and scrums.
Has a specific domain knowledge and understands the dynamics impacting their product such as market trends, technology and regulatory rules.
Experience with successfully managing projects with defined deliverables and budgets. Experience must include budgeting and managing the schedule; client relationship management; communicating strategically around key issues; conflict resolution and consensus building.
Must have a thorough understanding of complex information systems and technology organizations and to be able to work effectively between the application, data infrastructure, operations and security architectural spaces
Proven delivery skills including the ability to scope/size a project; staff a team with the appropriate skill set; provide subject matter direction and guidance to a team; manage communications with the project sponsors and manage the delivery of an engagement workstream.
Requires domestic and regional travel up to 50% to serve client needs.

What we look for 

We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you. 

What We Offer

Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way
Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.

EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you.","Budgeting, Client Services, Conflict Resolution, Consensus Building, Market Analysis, Problem Solving, Product Launch, Product Management, Product Vision, and Strategic Communications"
