Company Names,Job Titles,Posted On,Job Details,Skill
SML (PT Sarana Maju Lestari),Business Solution,1 month ago,"Requirements

Bachelor’s degree in Computer Science, Information Technology, Electronics, or related field.
Must have at least 2 years of experience in presales, business solution, business Development, IoT, or a related role in IT software development.
Good understanding of IT Infrastructure, IoT platforms, cloud services, and IT ecosystems
Proficient in Microsoft Office Suite (Word, Excel, PowerPoint).
Familiarity with CRM software and sales tools.
Excellent communication and presentation skills.
Strong analytical and problem-solving abilities.
Ability to work collaboratively in a team environment.
Good organizational and multitasking skills.
Good in English.
Have relevant certifications in IoT, programming, or sales would be an advantage.","Analytical Skills, Business Solution, Communication, Internet of Things (IoT), Multitasking, Presales, Presentation Skills, Presentations, Problem Solving, and Software Development"
Deloitte,Consultant - Technology Strategy and Transformation - ID,1 day ago,"At Deloitte, we offer a unique and exceptional career experience to inspire and empower talents like you to make an impact that matters for our clientsDate: 13 Aug 2024

Service Line / Portfolios: Enterprise Technology & Performance

Location:

Jakarta, ID

Are you ready to unleash your potential?

At Deloitte, our purpose is to make an impact that matters for our clients, our people, and the communities we serve.

We believe we have a responsibility to be a force for good, and World Impact is our portfolio of initiatives focused on making a tangible impact on society’s biggest challenges and creating a better future. We strive to advise clients on how to deliver purpose-led growth and embed more equitable, inclusive as well as sustainable business practices.

Hence, we seek talented individuals driven to excel and innovate, working together to achieve our shared goals.

We are committed to creating positive work experiences that foster a culture of respect and inclusion, where diverse perspectives are celebrated, and everyone is recognised for their contributions.

Ready to unleash your potential with us? Join the winning team now!

Work you will do:

This role sits within the Technology Strategy and Transformation (TS&T) team of Deloitte Southeast Asia, which encompasses IT Strategy and Transformation. As a leader of this group, you will drive the growth of our TS&T business in the region and be responsible for the creation, sale and delivery of TS&T solutions: IT Strategy, Application & Systems Development, IT Business Transformation, etc.

 You will review outputs from the Analysts and will provide further in-depth, root-cause analyses to formulate perspectives, as well as draw additional insights on potential areas for enhancement and improvement. 
 You will undertake assessments across different elements of IT functions, document and translate business requirements into specifications, and support the formulation of appropriate technology-enabled solutions by defining appropriate technology strategy, architecture vision and implementation roadmap. 
 You will work with the Analysts to co-develop presentation materials and to present the results of your analyses and findings to fellow project team members. 
 You will support the project teams in gathering business requirements and definition of problem statements by engaging clients to understand their business needs and challenges. 
 You will assist project teams in the set up and execution of Technology Strategy & Architecture projects, in accordance to the firm’s service delivery standards and quality requirements. 
 You will contribute to the development of our practice by providing guidance to junior team members and in assisting senior team members on pursuits as well as adherence with the firm’s processes for set up and execution of engagements. 
 You will be actively involved in deal pursuits, and will assist senior team members in the preparation, development and delivery of strong proposals, presentations and publications. 

Requirements:

 A good honors Degree, preferably at postgraduate level, in Information Technology, Business Information Systems, Business, Engineering, Mathematics or related disciplines. 
 Practical experience with Agile, DevOps will be an advantage 
 A minimum of 2+ years of experience working in IT implementation 
 Involved in overall SDLC - requirement gathering, design, test, deploy/release, data migration, project management Understanding of current IT trends (cloud computing, big data, social media, RPA, IoT, blockchain, etc.) 
 Strong analytical skills, excellent oral and written communication skills in English, be self-motivated, and be able to work in stressful situations with changing priorities 
 Excellent problem solving skills, ability to think out-of-the-box, work under pressure and tight project timelines 
 Drive, tenacity, client focused and results oriented 
 Proven demonstration of sound business acumen, teamwork and leadership qualities. 
 Willingness to work outside of office base and most of all… 
 An appreciation of the consulting lifestyle and ability to travel (both locally and abroad) is a pre-requisite to fit to our short-term and long-term project assignment 

Due to volume of applications, we regret only shortlisted candidates will be notified.

Please note that Deloitte will never reach out to you directly via messaging platforms to offer you employment opportunities or request for money or your personal information. Kindly apply for roles that you are interested in via this official Deloitte website.

Requisition ID: 105038

In Indonesia, the services are provided by Imelda & Rekan and other related entities in Indonesia (""Deloitte in Indonesia""), which are affiliates of Deloitte Southeast Asia Ltd. Deloitte Southeast Asia Ltd is a member firm of Deloitte Touche Tohmatsu Limited. Deloitte in Indonesia, which is within the Deloitte Network, is the entity that is providing this Website.","Business Requirements, Communication, English, IT Strategy, Presentations, Problem Solving, Project Teams, Stressful Situations, Timelines, and Written Communication"
Cartrack,Presales Engineer (Jakarta),2 weeks ago,"About The Job Presales Engineer

We are a world-leading smart mobility SaaS company with over 2,000,000 subscribers across 23 countries and we are looking for a Presales Engineer to join our team. Our teams are collaborative, vibrant, and fast-growing and all team members are empowered with the freedom to influence our business with ideas that drive innovation and efficiency.

Responsibilities:

 Technical Aptitude
Understand and determine the client's technical requirements and provide them with solutions tailored to their specific needs.
Suggest appropriate and effective solutions based on the clients' identified technical needs.
Develop compelling Return of Investment (ROI) evaluations based on customer use cases and requirements.


2. Client Interaction

Build a strong relationship with clients and ensure their business grows alongside the company.
Translate customer business needs into technical requirement documents that can be understood and implemented by technical teams.
Act as point person of clients on establishing their technical needs.


3. Teamwork and Collaboration

Work closely with the Sales and Operations Team for alignment of the client's requirements and project implementation.
Effectively work with the product teams to help innovate new features and solutions that will benefit the business, its clients, and customers.


4. Industry Expertise

Develop strong industry knowledge of IoT-based outbound operational management integrations and related system automation.
Stay up-to-date on the latest and current trends that will be an advantage in growing the business.


Requirements:

Bachelor's Degree in any field. Preferably in the following: Electronics and Communications Engineering; Mechanical Engineering; or Electrical Engineering.
At least 3 years of work experience in presales consultations in software implementation. Applicants with the following background are encouraged to apply: Sales and/or Product Consultant; Sales Engineer; Automation and System Integrators; or Any Product Support role.
Proven project management experience in IT industry or related fields, with a track record of successful delivery.
Strong background in automotive industry is an advantage.
Excellent customer-facing skills.
Good communication and presentation skills.
Have clear understanding of software architecture and next-gen technology (IoT, Computer Vision, AI, Cloud).
Passionate on building harmonious relationship with customers, clients, sales and operations team.
Meticulous, organized and well structured.
Relevant certifications such as PMP (Project Management Professional) is an advantage.","Business Requirements, Client Relations, Communication, Computer Vision, Power System Automation, Presentation Skills, Presentations, Project Implementation, Software Architecture, and Technical Requirements"
Eforel Citra Utama,Senior Application Engineer,1 day ago,"Company Description
 PT Eforel Citra Utama (Eforel) is a one-stop industrial PC & automation devices distributor in Indonesia. Established in 1994, Eforel is the sole partner and distributor of Advantech products in Indonesia, specializing in industrial PC and automation devices for the Industrial Internet of Things and smart factory digitalization.
 Role Description
 This is a full-time on-site role for a Senior Application Engineer at Eforel Citra Utama in Bandung. The Senior Application Engineer will be responsible for technical support, software development, electrical engineering, mechanical engineering, and testing related to industrial PC and automation devices.
 Qualifications
  Technical Support and Testing skills
Software Development skills
Electrical Engineering and Mechanical Engineering skills
Problem-solving and analytical skills
Experience with industrial automation and IoT technologies
Bachelor's degree in Engineering or related field","Analytical Skills, Computer Hardware, Electrical Engineering, IT Hardware Support, Industrial Automation, Mechanical Engineering, Problem Solving, Software Troubleshooting, and Technical Support"
Synapsis,Electronics Engineer (Middle),11 hours ago,"Job Description 
Design, prototype, and test electronic components and systems for IoT devices based on project requirements and specifications.
Develop embedded software and firmware for microcontrollers and IoT modules.
Collaborate with cross-functional teams to integrate sensors, connectivity solutions, and other components into IoT devices.
Optimize power consumption and performance of IoT devices.
Perform schematic capture, PCB layout, and routing using EDA tools such as Eagle, KiCad, Altium, or similar software.
Work on RF design and antenna integration for wireless communication (e.g., Wi-Fi, Bluetooth, Zigbee, LoRa).
Ensure device compliance with industry standards and regulatory requirements.
Participate in the full product lifecycle from concept to production.
Troubleshoot and debug electronic systems and components, identify root causes of issues, and implement corrective actions.

Job Requirements 
Graduate from Bachelor, Diploma degree from Engineering or other related majors.
Have experience as Electronics Engineer for minimum 1-3 years, preferably in developing IoT devices.
Proven experience in electronic circuit design, PCB layout, and hardware/software integration.
Proficiency in EDA tools such as Eagle, KiCad, Altium, or similar software.
Experience with ESP/AVR/STM family microcontrollers.
Experience with C/C++ and Python programming language.
Experience with lab equipment such as oscilloscopes, multimeters, logic analyzers, and soldering tools.
Knowledge of analog and digital electronics, signal processing, power electronics, and electromagnetic compatibility (EMC/EMI).
Familiarity with IoT communication protocols and standards.
Familiarity with rapid prototyping tools and methodologies.

Placement 
Halim, East Jakarta.","Altium, Arduino, Eagle PCB, Electronics, Internet of Things (IoT), KiCAD, Microcontrollers, and Printed Circuit Board (PCB) Design"
Moladin,"Agency Officer - Dealer Financing (Jatibening, Bekasi)",1 week ago,"Responsibilities

Lead a team and monitor Third Party team's performance to ensure all standards and targets are met
Responsible for overall Third party team operational activities from briefing to debriefing
Manage overall team performance standards and compliance
Liaise with trainer, supervisor, and management to increase collection rate of NPL late users
Perform meeting with the management team to cover performance results and solution or action items

Requirements

Bachelor's degree or equivalent experience, preferably in finance, banking, or a related field
At least 2 years of experience as a Supervisor or Team Leader
Have a strong interest in the financial technology industry
Possess experience in Agency Management (preferred)
Exhibit effective coaching, facilitation, presentation, and team building abilities
Proficient in Microsoft Office, Google Sheets, and Google Drive
Demonstrate strong communication, investigation, and negotiation skills
Attention to detail and showcase strong analytical skills
Fluent in both Bahasa and English (preferably)

About Moladin

Moladin is Indonesia’s leading mobility fintech platform with end to end financing solutions for all players in the used car and EV ecosystem. Moladin empowers its rapidly growing network of more than 26,000 active used car agents and dealer MSMEs, and provides used car consumers with better financing access through digitized loan underwriting. This is supported by its strong used car capabilities with branches and warehouses covering more than 100 cities, industry-leading AI / IoT and partnerships with all top auto financing companies across Indonesia, and also through its OJK-regulated multi-finance company PT Moladin Finance Indonesia. Moladin’s vision is to be a positive driving force in the physical and social mobility of all the people it touches (“Mobility for all”).

For further information about Moladin, please visit https://moladin.com

Powered by JazzHR

bg2rkkHFVC","Attention to Detail, Briefing, Coaching, Debriefing, Financial Technology, Google Sheets, Negotiation, Operational Activities, Team Leadership, and Team Performance"
SAKA - SKETSA ALIANSI KHARISMA ABADI,Sales & Businesss Development Engineer,3 hours ago,"We are seeking a dynamic and results-driven Sales and Business Development Specialist to join our team. This role is crucial in expanding our market presence and driving growth through strategic sales initiatives and business development activities. The ideal candidate will have a passion for sustainability, a strong understanding of energy management solutions, and a proven track record in sales and business development.

Key Responsibilities:
Identify and target potential clients in the energy management, energy efficiency, renewable integration, and green building sectors.
Develop and execute strategic sales plans to achieve company growth objectives, with a strong emphasis on achieving sales targets.
Proactively make cold calls to generate new leads and establish initial contact with potential clients.
Build and maintain strong relationships with clients, partners, and stakeholders.
Conduct market research to identify new business opportunities and stay updated on industry trends.
Prepare and deliver compelling presentations and proposals to prospective clients.
Collaborate with the technical and operations teams to ensure seamless project delivery.
Attend industry events, conferences, and networking opportunities to promote our services and expand the company's reach.
Monitor and report on sales performance metrics, adjusting strategies as needed to meet targets.

Must Have Qualifications:
Proven experience in sales and business development, preferably within the energy management or renewable energy sectors.
Demonstrated drive to achieve sales targets and make cold calls.
Excellent communication, negotiation, and interpersonal skills.
Proficiency in English is required.
A passion for sustainability and a commitment to driving positive environmental change.

Preferred Qualifications:
Bachelor's degree in Business, Marketing, Engineering, or a related field.
Strong understanding of energy efficiency, renewable integration, and green building principles.
Experience or network in building/industrial facilities management 
Technical experience in electrical, IoT, electronics, or HVAC Design","Electrical Engineering, Energy Efficiency, Energy Management, Green Building, HVAC, Internet of Things (IoT), Leadership in Energy and Environmental Design (LEED), Sales, and Solar Energy"
Moladin,Appraisal - SME (Yogyakarta),2 weeks ago,"Responsibilities

Conduct customer visits and surveys to gather the necessary information and documentation for assessing customer eligibility
Thoroughly evaluate the condition of collateral (property/land/building) and provide recommendations on the value of the collateral in the system
Ability to compare and collaborate with KJPP on property valuation, as well as verify the collateral value by conducting at least three (3) valid data comparisons in the surrounding area
Demonstrate commitment to a target number of visits and comply with SLA processing time and SOP implementation
Perform the know-your-customer (KYC) process, validate documents, verify collateral, and identify potential fraud
Have a keen understanding of property value and ownership (ownership title) and conduct on-site verification with customers

Requirement

Minimum Bachelor's or Master's Degree from a reputable university
Minimum of 3 years of industry experience in the evaluation of SME, Micro SME, or Commercial Loans
Proficient understanding of property valuations across different areas, including the ability to identify factors that may affect the value of collateral
Thorough knowledge of the credit process and underwriting, covering loan submission, documentation, appraisal policy, collateral approval analysis, collateral security title, and legal document review
Demonstrates exceptional attention to detail and a high level of interest in analyzing customer data
Highly accountable with a strong sense of integrity, commitment, and discipline

About Moladin

Moladin is Indonesia’s leading mobility fintech platform with end to end financing solutions for all players in the used car and EV ecosystem. Moladin empowers its rapidly growing network of more than 26,000 active used car agents and dealer MSMEs, and provides used car consumers with better financing access through digitized loan underwriting. This is supported by its strong used car capabilities with branches and warehouses covering more than 100 cities, industry-leading AI / IoT and partnerships with all top auto financing companies across Indonesia, and also through its OJK-regulated multi-finance company PT Moladin Finance Indonesia. Moladin’s vision is to be a positive driving force in the physical and social mobility of all the people it touches (“Mobility for all”).

For further information about Moladin, please visit https://moladin.com

Powered by JazzHR

ieWG47QHMe","Analytical Skills, Attention to Detail, Collateral, Commercial Lending, Communication, Customer Data, Document Review, Loans, Real Estate Appraisal, and Small and Medium-Sized Enterprises (SME)"
SiFive,Principal Architect,3 weeks ago,"About SiFive

As the pioneers who introduced RISC-V to the world, SiFive is transforming the future of compute by bringing the limitless potential of RISC-V to the highest performance and most data-intensive applications in the world. SiFive’s unrivaled compute platforms are continuing to enable leading technology companies around the world to innovate, optimize and deliver the most advanced solutions of tomorrow across every market segment of chip design, including artificial intelligence, machine learning, automotive, data center, mobile, and consumer. With SiFive, the future of RISC-V has no limits.

At SiFive, we are always excited to connect with talented individuals, who are just as passionate about driving innovation and changing the world as we are.

Our constant innovation and ongoing success is down to our amazing teams of incredibly talented people, who collaborate and support each other to come up with truly groundbreaking ideas and solutions. Solutions that will have a huge impact on people's lives; making the world a better place, one processor at a time.

Are you ready?

To learn more about SiFive’s phenomenal success and to see why we have won the GSA’s prestigious Most Respected Private Company Award (for the fourth time!), check out our website and Glassdoor pages.

Job Description:

The Performance Series Product (PSP) architect will be especially vital to SiFive’s effort to create silicon at the speed of software for our Performance Series IP. The SiFive Performance™ family gives our customers the ultimate freedom to configure a processor that best fits the power, area and performance for their specific market requirements, ranging from the most area efficient application processors to fully featured, superscalar, Linux capable designs, with all of the design points in between. The PSP architect will also serve as an SoC architect to create new, highly configurable SoCs designs, based on the open-source RISC-V ISA, for SiFive’s Performance Series clients.

In developing this collateral, the PSP architect will have the opportunity to trailblaze the use of a novel set of electronic design automation (EDA) tools, which will draw on modern compiling technology and other innovations to create SiFive’s SoC and core library. The PSP architect will create new, highly configurable SoC designs for exciting new use cases—like autonomous driving, 5G networking, wearables, or IoT. At SiFive, the PSP architect will have a chance to design chips more quickly and for more devices than would be technologically possible at any other company, because SiFive is reducing the time needed for chip design and verification down from months to weeks.

What you will do:

Design Essential Series SoC architecture: 

The PSP architect will be responsible for creating scalable chip architectures to integrate components in a given customizable chip; each chip will be further customized to be able to incorporate different types of SoC IP. 
The PSP architect will be responsible for integrating all of the components in a given customizable chip; each chip will be further customized to be able to incorporate different types of SoC IP
The PSP architect will have a key role in developing the upcoming multicore platform, which will connect numerous cores together on a chip, support large bandwidth, as well as new applications and workloads

Research and analyze emerging needs for new PSP architecture

The PSP architect will have a chance to analyze market verticals and design SoCs specifically tailored for upcoming use cases.

Interface with customers to tailor SoCs to their needs

The PSP architect will have a chance to work directly with customers (which include Fortune 500 companies as well as prominent, innovative startups) to brainstorm and troubleshoot SoC designs

What You Should Know:

8+ years experience in development and chip architecture definition
Familiar with advanced CPU architectures and pipelines
Has experience in SoC design flow, including spec definition, microarchitecture design, and performance modeling. 
You should be familiar with the basics of interconnection network design, including deadlock and livelock avoidance. 
You should be familiar with AXI/AMBA protocols
You should be familiar with SoC components, such as PCIe, DDR, peripherals, interrupt architectures, IOMMUs, and other related IPs.
You should be familiar with memory coherence, consistency, and ordering
Basic understanding of RTL design & SoC tool flows;
Basic understanding of foundry lib, IP, and process technology limitation
Basic understanding of RTOSes and Linux OSes.

Base Pay Range:

198,000.00 - 261,000.00

Pay & Benefits

Consistent with SiFive values and applicable law, we provide the following information to promote pay transparency and equity. We have a market-based pay structure which varies by location. Please note that the base pay range is a guideline, and our compensation range reflects the cost of labor in the U.S. geographic market based on the location of the role. Pay within these ranges varies and depends on job-related knowledge, skills, and relevant work experience.

For candidates who receive and offer, the starting salary will vary based on various factors including, but not limited to, such qualifications as, skill level, competencies, and work location. The range provided may represent a candidate range and may not reflect the full range for an individual tenured employee.

Base Pay Range

In addition to base pay, this role may be eligible for variable/ incentive compensation and/ or equity. In addition, this role is eligible for a comprehensive, competitive benefits package which may include healthcare and retirement plans, paid time off, and more!

Additional Information:

This position requires a successful background and reference checks and satisfactory proof of your right to work in

United States of America

Any offer of employment for this position is also contingent on the Company verifying that you are a authorized for access to export-controlled technology under applicable export control laws or, if you are not already authorized, our ability to successfully obtain any necessary export license(s) or other approvals.

SiFive is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.

California residents: please see our job candidate notice for more information on how we handle your personal information and your privacy rights: Privacy Policy Document.","Architecture, Chip Architecture, Cloud Computing, Enterprise Architecture, Interconnection, Linux, RTL Design, and Solution Architecture"
Vascomm,Konsultan Fungsional ERP Odoo,4 months ago," Company Overview""Vascommers"" aim to deliver BRIGHT solution for your business. We have established partnerships with telecommunication companies and banks to build and develop a branchless banking system, server-based e-money system, and internal information systems. We enhance the experience of many business lines who need to grow and spread their market area towards many cities in Indonesia. Vascomm also working in the field of Internet of Things (IoT) to develop future technology like smart homes/offices and smart cities. At Vascomm, we believe that everything can be enhanced.Freelancing at VascommThere are moments when we need more resources to support project demand. Thus we hire freelance developers. Freelance developers will be contacted based on project requirements. Register for a chance to be contented and contribute to project development in Vascomm.Benefit as Certified Software Freelancer will receive:

Fees 
Career Opportunity
Certificate
Able to work remote
Flexible working time

Requirement1. Berpengalaman minimal 3 tahun di bidang Odoo ERP

 Domisili Surabaya dan sekitarnya lebih diutamakanJob Description:
 Bertemu dengan klien (online/offline) untuk mendemokan odoo ERP secara fungsional
 Menganalisa apakah diperlukan modifikasi terhadap Odoo ERP untuk memenuhi kebutuhan klien
 Menyampaikan kepada tim teknis hal-hal yang perlu dimodifikasi","Analytical Skills, English, Enterprise Resource Planning (ERP), Infor Enterprise Resource Planning (ERP), Marketing, Negotiation, Odoo, Production Planning, Team Leadership, and Teamwork"
Vascomm,Database Administration,2 days ago,"Company Overview""Vascommers"" aim to deliver BRIGHT solution for your business. We have established partnerships with telecommunication companies and banks to build and develop branchless banking systems, server-based e-money systems, and internal information systems. We enhance the experience of many business lines who need to grow and spread their market area towards many cities in Indonesia. Vascomm also working in the field of Internet of Things (IoT) to develop future technology like smart homes/offices and smart cities. At Vascomm, we believe that everything can be enhanced.Developing application and systems need to be supported by the infrastructure of the system. One of the infrastructures is the database infrastructure. The one who handles those jobs is a database engineer. A database engineer work around infrastructure system and security to help installation, configuration, and deployment of server database.

Responsibilities

Design a database architecture.
Configuring the software database.
Creating a database user and giving the user the power to access data.
Participate in design and development with developers.
Ensure data integrity, and monitor and improve database performance (optimization).
Helps facilitate data (CRUD) that cannot be done by the Helpdesk and DevOps teams.
Creating database documentation.

Requirement

Educational degree in Information Engineering or System Information.
Having knowledge about Linux OS.
Understand the concepts of RDBMS and NoSQL.
Understand how to optimize the query.
Having advance knowledge on database queries an functions such as tirgger and stored procedure.
Understand the required database environment (Oracle, MySQL, MongoDB, Casandra).
Understand how to configure a database environment for development and production purposes.
Able to define database structure patterns, storage structures, and access methods.
Able to analyze and anticipate system requirements.
Being able to analyze security holes that arise from databases created.
Having experience in Postgresql is a plus
Having certification or course in related filed.","Data Architecture, Data Integrity, Databases, MongoDB, MySQL, NoSQL, RDBMS, SQL, Stored Procedures, and System Requirements"
Moladin,Appraisal - SME (Denpasar),2 weeks ago,"Responsibilities

Conduct customer visits and surveys to gather the necessary information and documentation for assessing customer eligibility
Thoroughly evaluate the condition of collateral (property/land/building) and provide recommendations on the value of the collateral in the system
Ability to compare and collaborate with KJPP on property valuation, as well as verify the collateral value by conducting at least three (3) valid data comparisons in the surrounding area
Demonstrate commitment to a target number of visits and comply with SLA processing time and SOP implementation
Perform the know-your-customer (KYC) process, validate documents, verify collateral, and identify potential fraud
Have a keen understanding of property value and ownership (ownership title) and conduct on-site verification with customers

Requirement

Minimum Bachelor's or Master's Degree from a reputable university
Minimum of 3 years of industry experience in the evaluation of SME, Micro SME, or Commercial Loans
Proficient understanding of property valuations across different areas, including the ability to identify factors that may affect the value of collateral
Thorough knowledge of the credit process and underwriting, covering loan submission, documentation, appraisal policy, collateral approval analysis, collateral security title, and legal document review
Demonstrates exceptional attention to detail and a high level of interest in analyzing customer data
Highly accountable with a strong sense of integrity, commitment, and discipline

About Moladin

Moladin is Indonesia’s leading mobility fintech platform with end to end financing solutions for all players in the used car and EV ecosystem. Moladin empowers its rapidly growing network of more than 26,000 active used car agents and dealer MSMEs, and provides used car consumers with better financing access through digitized loan underwriting. This is supported by its strong used car capabilities with branches and warehouses covering more than 100 cities, industry-leading AI / IoT and partnerships with all top auto financing companies across Indonesia, and also through its OJK-regulated multi-finance company PT Moladin Finance Indonesia. Moladin’s vision is to be a positive driving force in the physical and social mobility of all the people it touches (“Mobility for all”).

For further information about Moladin, please visit https://moladin.com

Powered by JazzHR

a3mIX6Ig9t","Analytical Skills, Attention to Detail, Collateral, Commercial Lending, Communication, Customer Data, Loans, Marketing, Real Estate Appraisal, and Small and Medium-Sized Enterprises (SME)"
Moladin,Agency Officer - Dealer Financing (Surabaya),1 week ago,"Responsibilities

Lead a team and monitor Third Party team's performance to ensure all standards and targets are met
Responsible for overall Third party team operational activities from briefing to debriefing
Manage overall team performance standards and compliance
Liaise with trainer, supervisor, and management to increase collection rate of NPL late users
Perform meeting with the management team to cover performance results and solution or action items

Requirements

Bachelor's degree or equivalent experience, preferably in finance, banking, or a related field
At least 2 years of experience as a Supervisor or Team Leader
Have a strong interest in the financial technology industry
Possess experience in Agency Management (preferred)
Exhibit effective coaching, facilitation, presentation, and team building abilities
Proficient in Microsoft Office, Google Sheets, and Google Drive
Demonstrate strong communication, investigation, and negotiation skills
Attention to detail and showcase strong analytical skills
Fluent in both Bahasa and English (preferably)

About Moladin

Moladin is Indonesia’s leading mobility fintech platform with end to end financing solutions for all players in the used car and EV ecosystem. Moladin empowers its rapidly growing network of more than 26,000 active used car agents and dealer MSMEs, and provides used car consumers with better financing access through digitized loan underwriting. This is supported by its strong used car capabilities with branches and warehouses covering more than 100 cities, industry-leading AI / IoT and partnerships with all top auto financing companies across Indonesia, and also through its OJK-regulated multi-finance company PT Moladin Finance Indonesia. Moladin’s vision is to be a positive driving force in the physical and social mobility of all the people it touches (“Mobility for all”).

For further information about Moladin, please visit https://moladin.com

Powered by JazzHR

6CVpBfZpVu","Attention to Detail, Briefing, Coaching, Communication, Debriefing, Google Sheets, Negotiation, Operational Activities, Team Leadership, and Team Performance"
Avomind,Senior Machine Learning Engineer,1 week ago,"The Company:

Our client is one of the leading cybersecurity companies in the APAC region, listed on the Indonesian Stock Exchange (IDX), with over 300 employees across five countries. They deliver end-to-end cybersecurity services and solutions, including Consulting Services, Security Solutions Integration, and Managed Security Services. Our client provides continuous IT infrastructure protection against multiplying cybersecurity threats and ensures compliance with increasingly demanding data protection and critical infrastructure regulations.

Our client's expertise has been built over a decade of delivering thousands of high-quality cybersecurity projects, providing cutting-edge solutions in collaboration with world-class technology partners across financial, telecommunications, energy, transportation, manufacturing, and other critical industry sectors. They also have extensive experience in helping our customers with fraud prevention, Operational Technology (OT), and Industrial IoT (IIoT) security.

The Responsibilities:

Design and develop machine learning models to detect cyberattacks.
Work with other team members to integrate the machine learning models.
Stay up to date on the latest machine learning research and technologies.
Improve the machine learning models


The Requirements:

Minimum 5 years proven experience as a Machine Learning Engineer/Artificial Intelligence (AI) Engineer.
Preferably understand to deploy premise-based LLM and improve it.
Experiences with programming languages such as Python, java, that are commonly used in a machine learning area.
Experiences with common machine learning frameworks such as PyTorch, Spak Machine Learning Library.
Understand concepts in cybersecurity, especially detection concepts.
Good communication skills and can work in a team.
Good problem solving.","Artificial Intelligence (AI), Communication, Computer Science, Data Engineering, Data Science, Deep Learning, Machine Learning Algorithms, Natural Language Processing (NLP), Pattern Recognition, and Problem Solving"
Michael Page,Maintenance Facility Manager - Top Mining Business,5 months ago,"Strategic leadership role in a highly regulated energy company|Vital role in the development of Indonesia's energy business


About Our Client

Our client is an Indonesian mining company that focuses on the exploration and extraction of copper and gold. The company rigorously complies with global benchmarks for corporate governance, sustainability, and environmental accountability across all facets of its business and operational activities.

Job Description

This position plays a crucial role in optimizing our maintenance procedures for physical assets. This role involves proactively preventing issues and efficiently addressing and resolving problems. The position will uphold quality standards, lead teams, and ensure compliance across our infrastructure. The Preventive & Maintenance Facility manager will report directly to Senior Manager Facility & Services.

The Successful Applicant

A bachelor's degree in engineering (Mechanical, Electrical, or Civil) or a related technical field from an accredited institution is a prerequisite. A master's degree in engineering, Business Administration, or Facility Management is advantageous. 
Certifications in Project Management (PMP), Maintenance Management, or Reliability Engineering (e.g., CMRP: Certified Maintenance & Reliability Professional) are highly desirable. 
A minimum of 15 years of progressive experience in maintenance management roles within relevant industries, demonstrating a proven track record of maintaining large-scale or complex facilities. 
Proven expertise with contemporary maintenance systems and predictive technologies such as CMMS (Computerized Maintenance Management Systems), Predictive Maintenance technologies, and IoT in maintenance. 
Experience in contract negotiation, vendor management, and procurement related to maintenance services and equipment.

What's on Offer

Attractive remuneration package

Contact: Rahma Dwiherawati

Quote job ref: JN-102023-6216788","Budgeting, Computer Maintenance, Contract Negotiation, Maintenance Management, Negotiation, Preventive Maintenance, Procurement, Reliability, Strategic Leadership, and Vendor Management"
Moladin,Agency Officer - Dealer Financing (Makassar),2 months ago,"Responsibilities

Lead a team and monitor Third Party team's performance to ensure all standards and targets are met
Responsible for overall Third party team operational activities from briefing to debriefing
Manage overall team performance standards and compliance
Liaise with trainer, supervisor, and management to increase collection rate of NPL late users
Perform meeting with the management team to cover performance results and solution or action items

Requirements

Bachelor's degree or equivalent experience, preferably in finance, banking, or a related field
At least 2 years of experience as a Supervisor or Team Leader
Have a strong interest in the financial technology industry
Possess experience in Agency Management (preferred)
Exhibit effective coaching, facilitation, presentation, and team building abilities
Proficient in Microsoft Office, Google Sheets, and Google Drive
Demonstrate strong communication, investigation, and negotiation skills
Attention to detail and showcase strong analytical skills
Fluent in both Bahasa and English (preferably)

About Moladin

Moladin is Indonesia’s leading mobility fintech platform with end to end financing solutions for all players in the used car and EV ecosystem. Moladin empowers its rapidly growing network of more than 26,000 active used car agents and dealer MSMEs, and provides used car consumers with better financing access through digitized loan underwriting. This is supported by its strong used car capabilities with branches and warehouses covering more than 100 cities, industry-leading AI / IoT and partnerships with all top auto financing companies across Indonesia, and also through its OJK-regulated multi-finance company PT Moladin Finance Indonesia. Moladin’s vision is to be a positive driving force in the physical and social mobility of all the people it touches (“Mobility for all”).

For further information about Moladin, please visit https://moladin.com

Powered by JazzHR

Gio6ONwCEO","Attention to Detail, Briefing, Communication, Debriefing, Google Sheets, Negotiation, Operational Activities, Presentations, Team Leadership, and Team Performance"
